Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2, I3_1, Ang3_1, I3_2, Ang3_2, I3_3, Ang3_3, I3_4, Ang3_4, Iresid3, AngResid3
Line.TRIP_LINE_633_A_H_37,    1.01216,    27.79,    1.01216,  -152.21,          0,     0.00,          0,     0.00, 1.27656E-8,   -62.20,    1.01216,  -152.21,    1.01216,    27.79,          0,     0.00,          0,     0.00, 5.14488E-12,   135.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_671_C_H_39,    1.03534,   147.47,    1.03534,   -32.53,          0,     0.00,          0,     0.00, 1.30531E-8,    57.48,    1.03534,   -32.53,    1.03534,   147.47,          0,     0.00,          0,     0.00, 4.54747E-12,    53.13,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_671_C_H_38,    1.03534,   147.47,    1.03534,   -32.53,          0,     0.00,          0,     0.00, 1.30531E-8,    57.48,    1.03534,   -32.53,    1.03534,   147.47,          0,     0.00,          0,     0.00, 4.54747E-12,    53.13,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_671_C_H_35,    1.03534,   147.47,    1.03534,   -32.53,          0,     0.00,          0,     0.00, 1.30531E-8,    57.48,    1.03534,   -32.53,    1.03534,   147.47,          0,     0.00,          0,     0.00, 4.54747E-12,    53.13,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_671_C_H_34,    1.03534,   147.47,    1.03534,   -32.53,          0,     0.00,          0,     0.00, 1.30531E-8,    57.48,    1.03534,   -32.53,    1.03534,   147.47,          0,     0.00,          0,     0.00, 4.54747E-12,    53.13,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_671_C_H_37,    1.03534,   147.47,    1.03534,   -32.53,          0,     0.00,          0,     0.00, 1.30531E-8,    57.48,    1.03534,   -32.53,    1.03534,   147.47,          0,     0.00,          0,     0.00, 4.54747E-12,    53.13,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_671_C_H_36,    1.03534,   147.47,    1.03534,   -32.53,          0,     0.00,          0,     0.00, 1.30531E-8,    57.48,    1.03534,   -32.53,    1.03534,   147.47,          0,     0.00,          0,     0.00, 4.54747E-12,    53.13,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_671_C_H_31,    1.03534,   147.47,    1.03534,   -32.53,          0,     0.00,          0,     0.00, 1.30502E-8,    57.47,    1.03534,   -32.53,    1.03534,   147.47,          0,     0.00,          0,     0.00, 4.29008E-12,    57.99,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_671_C_H_30,    1.03534,   147.47,    1.03534,   -32.53,          0,     0.00,          0,     0.00, 1.30502E-8,    57.47,    1.03534,   -32.53,    1.03534,   147.47,          0,     0.00,          0,     0.00, 4.29008E-12,    57.99,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_671_C_H_33,    1.03534,   147.47,    1.03534,   -32.53,          0,     0.00,          0,     0.00, 1.30531E-8,    57.48,    1.03534,   -32.53,    1.03534,   147.47,          0,     0.00,          0,     0.00, 4.54747E-12,    53.13,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_671_C_H_32,    1.03534,   147.47,    1.03534,   -32.53,          0,     0.00,          0,     0.00, 1.30502E-8,    57.47,    1.03534,   -32.53,    1.03534,   147.47,          0,     0.00,          0,     0.00, 4.29008E-12,    57.99,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_671_A_XFMR_671_A_1,   0.826672,    26.52,          0,     0.00,          0,     0.00,          0,     0.00,   0.826672,    26.52,   0.826672,  -153.48,          0,     0.00,          0,     0.00,          0,     0.00,   0.826672,  -153.48,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_692_C_H_6,    1.03538,   147.47,    1.03538,   -32.53,          0,     0.00,          0,     0.00, 1.30548E-8,    57.49,    1.03538,   -32.53,    1.03538,   147.47,          0,     0.00,          0,     0.00, 1.87497E-12,    75.96,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_692_C_H_7,    1.03538,   147.47,    1.03538,   -32.53,          0,     0.00,          0,     0.00, 1.30548E-8,    57.49,    1.03538,   -32.53,    1.03538,   147.47,          0,     0.00,          0,     0.00, 1.87497E-12,    75.96,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_692_C_H_4,    1.03538,   147.47,    1.03538,   -32.53,          0,     0.00,          0,     0.00, 1.30548E-8,    57.49,    1.03538,   -32.53,    1.03538,   147.47,          0,     0.00,          0,     0.00, 1.87497E-12,    75.96,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_692_C_H_5,    1.03538,   147.47,    1.03538,   -32.53,          0,     0.00,          0,     0.00, 1.30548E-8,    57.49,    1.03538,   -32.53,    1.03538,   147.47,          0,     0.00,          0,     0.00, 1.87497E-12,    75.96,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_671_A_XFMR_671_A_3,   0.826672,    26.52,          0,     0.00,          0,     0.00,          0,     0.00,   0.826672,    26.52,   0.826672,  -153.48,          0,     0.00,          0,     0.00,          0,     0.00,   0.826672,  -153.48,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_671_A_XFMR_671_A_2,   0.826672,    26.52,          0,     0.00,          0,     0.00,          0,     0.00,   0.826672,    26.52,   0.826672,  -153.48,          0,     0.00,          0,     0.00,          0,     0.00,   0.826672,  -153.48,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_671_A_XFMR_671_A_5,   0.826672,    26.52,          0,     0.00,          0,     0.00,          0,     0.00,   0.826672,    26.52,   0.826672,  -153.48,          0,     0.00,          0,     0.00,          0,     0.00,   0.826672,  -153.48,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_692_C_H_8,    1.03538,   147.47,    1.03538,   -32.53,          0,     0.00,          0,     0.00, 1.30548E-8,    57.49,    1.03538,   -32.53,    1.03538,   147.47,          0,     0.00,          0,     0.00, 1.87497E-12,    75.96,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_671_A_XFMR_671_A_4,   0.826672,    26.52,          0,     0.00,          0,     0.00,          0,     0.00,   0.826672,    26.52,   0.826672,  -153.48,          0,     0.00,          0,     0.00,          0,     0.00,   0.826672,  -153.48,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_692_C_H_9,    1.03538,   147.47,    1.03538,   -32.53,          0,     0.00,          0,     0.00, 1.30548E-8,    57.49,    1.03538,   -32.53,    1.03538,   147.47,          0,     0.00,          0,     0.00, 1.87497E-12,    75.96,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_692_C_H_2,    1.03538,   147.47,    1.03538,   -32.53,          0,     0.00,          0,     0.00, 1.30548E-8,    57.49,    1.03538,   -32.53,    1.03538,   147.47,          0,     0.00,          0,     0.00, 1.87497E-12,    75.96,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_692_C_H_3,    1.03538,   147.47,    1.03538,   -32.53,          0,     0.00,          0,     0.00, 1.30548E-8,    57.49,    1.03538,   -32.53,    1.03538,   147.47,          0,     0.00,          0,     0.00, 1.87497E-12,    75.96,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_675_A_H_9,    1.03877,    26.71,    1.03877,  -153.29,          0,     0.00,          0,     0.00, 1.30913E-8,   -63.29,    1.03877,  -153.29,    1.03877,    26.71,          0,     0.00,          0,     0.00, 9.00354E-12,  -135.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_692_C_H_1,    1.03538,   147.47,    1.03538,   -32.53,          0,     0.00,          0,     0.00, 1.30548E-8,    57.49,    1.03538,   -32.53,    1.03538,   147.47,          0,     0.00,          0,     0.00, 1.87497E-12,    75.96,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_675_A_H_7,    1.03877,    26.71,    1.03877,  -153.29,          0,     0.00,          0,     0.00, 1.30897E-8,   -63.26,    1.03877,  -153.29,    1.03877,    26.71,          0,     0.00,          0,     0.00, 7.27596E-12,   -90.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_675_A_H_8,    1.03877,    26.71,    1.03877,  -153.29,          0,     0.00,          0,     0.00, 1.30897E-8,   -63.26,    1.03877,  -153.29,    1.03877,    26.71,          0,     0.00,          0,     0.00, 7.27596E-12,   -90.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_675_A_H_5,    1.03877,    26.71,    1.03877,  -153.29,          0,     0.00,          0,     0.00, 1.30897E-8,   -63.26,    1.03877,  -153.29,    1.03877,    26.71,          0,     0.00,          0,     0.00, 7.27596E-12,   -90.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_675_A_H_6,    1.03877,    26.71,    1.03877,  -153.29,          0,     0.00,          0,     0.00, 1.30897E-8,   -63.26,    1.03877,  -153.29,    1.03877,    26.71,          0,     0.00,          0,     0.00, 7.27596E-12,   -90.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_675_A_H_3,    1.03877,    26.71,    1.03877,  -153.29,          0,     0.00,          0,     0.00, 1.30897E-8,   -63.26,    1.03877,  -153.29,    1.03877,    26.71,          0,     0.00,          0,     0.00, 7.27596E-12,   -90.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_675_A_H_4,    1.03877,    26.71,    1.03877,  -153.29,          0,     0.00,          0,     0.00, 1.30897E-8,   -63.26,    1.03877,  -153.29,    1.03877,    26.71,          0,     0.00,          0,     0.00, 7.27596E-12,   -90.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_675_A_H_1,    1.03877,    26.71,    1.03877,  -153.29,          0,     0.00,          0,     0.00, 1.30897E-8,   -63.26,    1.03877,  -153.29,    1.03877,    26.71,          0,     0.00,          0,     0.00, 7.27596E-12,   -90.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_675_A_H_2,    1.03877,    26.71,    1.03877,  -153.29,          0,     0.00,          0,     0.00, 1.30897E-8,   -63.26,    1.03877,  -153.29,    1.03877,    26.71,          0,     0.00,          0,     0.00, 7.27596E-12,   -90.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_671_C_H_40,    1.03534,   147.47,    1.03534,   -32.53,          0,     0.00,          0,     0.00, 1.30531E-8,    57.48,    1.03534,   -32.53,    1.03534,   147.47,          0,     0.00,          0,     0.00, 4.54747E-12,    53.13,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Transformer.TRANS_N650_N630,    273.211,   112.73,    272.365,    -5.71,    273.949,  -127.13,    6.50473,   -90.66, 1.40821E-10,  -109.38,    473.565,   -67.27,      472.1,   174.29,    474.846,    52.87,    11.2749,    89.34, 3.95499E-7,   -93.94,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Transformer.T633-634, 0.00027898,   -62.21, 0.000278711,   178.37, 0.000279339,    58.07, 9.90074E-7,    66.68, 9.90204E-7,  -113.32, 9.31323E-10,    90.00, 4.65661E-10,    90.00, 4.65661E-10,     0.00,  4.9527E-6,  -113.31, 4.95123E-6,  -113.31,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Transformer.XFMR_671_C_4,   0.828294,   147.08,   0.828286,   -32.82,          0,     0.00,          0,     0.00, 0.00142685,    57.47,    8.28275,   -32.53,     8.2828,   147.27,          0,     0.00,          0,     0.00,   0.028537,    57.47,    8.28294,   -32.92,    8.28275,   147.47,          0,     0.00,          0,     0.00,  0.0570739,  -122.53
Transformer.XFMR_671_C_3,   0.828294,   147.08,   0.828286,   -32.82,          0,     0.00,          0,     0.00, 0.00142685,    57.47,    8.28275,   -32.53,     8.2828,   147.27,          0,     0.00,          0,     0.00,   0.028537,    57.47,    8.28294,   -32.92,    8.28275,   147.47,          0,     0.00,          0,     0.00,  0.0570739,  -122.53
Transformer.XFMR_671_C_5,   0.828294,   147.08,   0.828286,   -32.82,          0,     0.00,          0,     0.00, 0.00142685,    57.47,    8.28275,   -32.53,     8.2828,   147.27,          0,     0.00,          0,     0.00,   0.028537,    57.47,    8.28294,   -32.92,    8.28275,   147.47,          0,     0.00,          0,     0.00,  0.0570739,  -122.53
Transformer.XFMR_671_C_2,   0.828294,   147.08,   0.828286,   -32.82,          0,     0.00,          0,     0.00, 0.00142685,    57.47,    8.28275,   -32.53,     8.2828,   147.27,          0,     0.00,          0,     0.00,   0.028537,    57.47,    8.28294,   -32.92,    8.28275,   147.47,          0,     0.00,          0,     0.00,  0.0570739,  -122.53
Transformer.XFMR_671_C_1,   0.828294,   147.08,   0.828286,   -32.82,          0,     0.00,          0,     0.00, 0.00142685,    57.47,    8.28275,   -32.53,     8.2828,   147.27,          0,     0.00,          0,     0.00,   0.028537,    57.47,    8.28294,   -32.92,    8.28275,   147.47,          0,     0.00,          0,     0.00,  0.0570739,  -122.53
Transformer.XFMR_632_B_2,    0.80898,   -92.02,   0.808972,    88.08,          0,     0.00,          0,     0.00, 0.00139358,   178.38,    8.08961,    88.38,    8.08966,   -91.82,          0,     0.00,          0,     0.00,  0.0278715,   178.38,     8.0898,    87.98,    8.08961,   -91.62,          0,     0.00,          0,     0.00,  0.0557431,    -1.62
Transformer.XFMR_675_B_1,   0.829016,   -92.62,   0.829008,    87.48,          0,     0.00,          0,     0.00, 0.00142809,   177.77,    8.28996,    87.77,    8.29001,   -92.43,          0,     0.00,          0,     0.00,  0.0285618,   177.77,    8.29016,    87.38,    8.28996,   -92.23,          0,     0.00,          0,     0.00,  0.0571237,    -2.23
Transformer.XFMR_632_B_1,    0.80898,   -92.02,   0.808972,    88.08,          0,     0.00,          0,     0.00, 0.00139358,   178.38,    8.08961,    88.38,    8.08966,   -91.82,          0,     0.00,          0,     0.00,  0.0278715,   178.38,     8.0898,    87.98,    8.08961,   -91.62,          0,     0.00,          0,     0.00,  0.0557431,    -1.62
Transformer.XFMR_675_B_3,   0.829016,   -92.62,   0.829008,    87.48,          0,     0.00,          0,     0.00, 0.00142809,   177.77,    8.28996,    87.77,    8.29001,   -92.43,          0,     0.00,          0,     0.00,  0.0285618,   177.77,    8.29016,    87.38,    8.28996,   -92.23,          0,     0.00,          0,     0.00,  0.0571237,    -2.23
Transformer.XFMR_675_B_2,   0.829016,   -92.62,   0.829008,    87.48,          0,     0.00,          0,     0.00, 0.00142809,   177.77,    8.28996,    87.77,    8.29001,   -92.43,          0,     0.00,          0,     0.00,  0.0285618,   177.77,    8.29016,    87.38,    8.28996,   -92.23,          0,     0.00,          0,     0.00,  0.0571237,    -2.23
Transformer.XFMR_652_A_1,    0.82665,    26.51,   0.826641,  -153.39,          0,     0.00,          0,     0.00, 0.00142402,   -63.09,     8.2663,  -153.09,    8.26635,    26.71,          0,     0.00,          0,     0.00,  0.0284803,   -63.09,     8.2665,  -153.49,     8.2663,    26.91,          0,     0.00,          0,     0.00,  0.0569606,   116.91
Transformer.XFMR_652_A_3,    0.82665,    26.51,   0.826641,  -153.39,          0,     0.00,          0,     0.00, 0.00142402,   -63.09,     8.2663,  -153.09,    8.26635,    26.71,          0,     0.00,          0,     0.00,  0.0284803,   -63.09,     8.2665,  -153.49,     8.2663,    26.91,          0,     0.00,          0,     0.00,  0.0569606,   116.91
Transformer.XFMR_652_A_2,    0.82665,    26.51,   0.826641,  -153.39,          0,     0.00,          0,     0.00, 0.00142402,   -63.09,     8.2663,  -153.09,    8.26635,    26.71,          0,     0.00,          0,     0.00,  0.0284803,   -63.09,     8.2665,  -153.49,     8.2663,    26.91,          0,     0.00,          0,     0.00,  0.0569606,   116.91
Transformer.XFMR_652_A_5,    0.82665,    26.51,   0.826641,  -153.39,          0,     0.00,          0,     0.00, 0.00142402,   -63.09,     8.2663,  -153.09,    8.26635,    26.71,          0,     0.00,          0,     0.00,  0.0284803,   -63.09,     8.2665,  -153.49,     8.2663,    26.91,          0,     0.00,          0,     0.00,  0.0569606,   116.91
Transformer.XFMR_652_A_4,    0.82665,    26.51,   0.826641,  -153.39,          0,     0.00,          0,     0.00, 0.00142402,   -63.09,     8.2663,  -153.09,    8.26635,    26.71,          0,     0.00,          0,     0.00,  0.0284803,   -63.09,     8.2665,  -153.49,     8.2663,    26.91,          0,     0.00,          0,     0.00,  0.0569606,   116.91
Transformer.XFMR_645_C_5,   0.810801,   147.67,   0.810792,   -32.23,          0,     0.00,          0,     0.00, 0.00139671,    58.07,    8.10781,   -31.93,    8.10786,   147.87,          0,     0.00,          0,     0.00,  0.0279343,    58.07,    8.10801,   -32.33,    8.10781,   148.07,          0,     0.00,          0,     0.00,  0.0558685,  -121.93
Transformer.XFMR_645_C_4,   0.810801,   147.67,   0.810792,   -32.23,          0,     0.00,          0,     0.00, 0.00139671,    58.07,    8.10781,   -31.93,    8.10786,   147.87,          0,     0.00,          0,     0.00,  0.0279343,    58.07,    8.10801,   -32.33,    8.10781,   148.07,          0,     0.00,          0,     0.00,  0.0558685,  -121.93
Transformer.XFMR_632_C_5,   0.810804,   147.68,   0.810796,   -32.23,          0,     0.00,          0,     0.00, 0.00139672,    58.07,    8.10785,   -31.93,     8.1079,   147.87,          0,     0.00,          0,     0.00,  0.0279344,    58.07,    8.10804,   -32.32,    8.10785,   148.07,          0,     0.00,          0,     0.00,  0.0558688,  -121.93
Transformer.XFMR_645_C_3,   0.810801,   147.67,   0.810792,   -32.23,          0,     0.00,          0,     0.00, 0.00139671,    58.07,    8.10781,   -31.93,    8.10786,   147.87,          0,     0.00,          0,     0.00,  0.0279343,    58.07,    8.10801,   -32.33,    8.10781,   148.07,          0,     0.00,          0,     0.00,  0.0558685,  -121.93
Transformer.XFMR_675_C_4,   0.832848,   146.94,   0.832839,   -32.96,          0,     0.00,          0,     0.00, 0.00143469,    57.34,    8.32828,   -32.66,    8.32833,   147.14,          0,     0.00,          0,     0.00,  0.0286938,    57.34,    8.32848,   -33.06,    8.32828,   147.34,          0,     0.00,          0,     0.00,  0.0573877,  -122.66
Transformer.XFMR_680_A_2,   0.826623,    26.51,   0.826614,  -153.39,          0,     0.00,          0,     0.00, 0.00142397,   -63.09,    8.26603,  -153.09,    8.26608,    26.71,          0,     0.00,          0,     0.00,  0.0284794,   -63.09,    8.26623,  -153.49,    8.26603,    26.91,          0,     0.00,          0,     0.00,  0.0569587,   116.91
Transformer.XFMR_632_C_4,   0.810804,   147.68,   0.810796,   -32.23,          0,     0.00,          0,     0.00, 0.00139672,    58.07,    8.10785,   -31.93,     8.1079,   147.87,          0,     0.00,          0,     0.00,  0.0279344,    58.07,    8.10804,   -32.32,    8.10785,   148.07,          0,     0.00,          0,     0.00,  0.0558688,  -121.93
Transformer.XFMR_645_C_2,   0.810801,   147.67,   0.810792,   -32.23,          0,     0.00,          0,     0.00, 0.00139671,    58.07,    8.10781,   -31.93,    8.10786,   147.87,          0,     0.00,          0,     0.00,  0.0279343,    58.07,    8.10801,   -32.33,    8.10781,   148.07,          0,     0.00,          0,     0.00,  0.0558685,  -121.93
Transformer.XFMR_675_C_3,   0.832848,   146.94,   0.832839,   -32.96,          0,     0.00,          0,     0.00, 0.00143469,    57.34,    8.32828,   -32.66,    8.32833,   147.14,          0,     0.00,          0,     0.00,  0.0286938,    57.34,    8.32848,   -33.06,    8.32828,   147.34,          0,     0.00,          0,     0.00,  0.0573877,  -122.66
Transformer.XFMR_680_A_1,   0.826623,    26.51,   0.826614,  -153.39,          0,     0.00,          0,     0.00, 0.00142397,   -63.09,    8.26603,  -153.09,    8.26608,    26.71,          0,     0.00,          0,     0.00,  0.0284794,   -63.09,    8.26623,  -153.49,    8.26603,    26.91,          0,     0.00,          0,     0.00,  0.0569587,   116.91
Transformer.XFMR_632_C_3,   0.810804,   147.68,   0.810796,   -32.23,          0,     0.00,          0,     0.00, 0.00139672,    58.07,    8.10785,   -31.93,     8.1079,   147.87,          0,     0.00,          0,     0.00,  0.0279344,    58.07,    8.10804,   -32.32,    8.10785,   148.07,          0,     0.00,          0,     0.00,  0.0558688,  -121.93
Transformer.XFMR_645_C_1,   0.810801,   147.67,   0.810792,   -32.23,          0,     0.00,          0,     0.00, 0.00139671,    58.07,    8.10781,   -31.93,    8.10786,   147.87,          0,     0.00,          0,     0.00,  0.0279343,    58.07,    8.10801,   -32.33,    8.10781,   148.07,          0,     0.00,          0,     0.00,  0.0558685,  -121.93
Transformer.XFMR_632_C_2,   0.810804,   147.68,   0.810796,   -32.23,          0,     0.00,          0,     0.00, 0.00139672,    58.07,    8.10785,   -31.93,     8.1079,   147.87,          0,     0.00,          0,     0.00,  0.0279344,    58.07,    8.10804,   -32.32,    8.10785,   148.07,          0,     0.00,          0,     0.00,  0.0558688,  -121.93
Transformer.XFMR_675_C_5,   0.832848,   146.94,   0.832839,   -32.96,          0,     0.00,          0,     0.00, 0.00143469,    57.34,    8.32828,   -32.66,    8.32833,   147.14,          0,     0.00,          0,     0.00,  0.0286938,    57.34,    8.32848,   -33.06,    8.32828,   147.34,          0,     0.00,          0,     0.00,  0.0573877,  -122.66
Transformer.XFMR_680_A_5,   0.826623,    26.51,   0.826614,  -153.39,          0,     0.00,          0,     0.00, 0.00142397,   -63.09,    8.26603,  -153.09,    8.26608,    26.71,          0,     0.00,          0,     0.00,  0.0284794,   -63.09,    8.26623,  -153.49,    8.26603,    26.91,          0,     0.00,          0,     0.00,  0.0569587,   116.91
Transformer.XFMR_680_A_4,   0.826623,    26.51,   0.826614,  -153.39,          0,     0.00,          0,     0.00, 0.00142397,   -63.09,    8.26603,  -153.09,    8.26608,    26.71,          0,     0.00,          0,     0.00,  0.0284794,   -63.09,    8.26623,  -153.49,    8.26603,    26.91,          0,     0.00,          0,     0.00,  0.0569587,   116.91
Transformer.XFMR_680_A_3,   0.826623,    26.51,   0.826614,  -153.39,          0,     0.00,          0,     0.00, 0.00142397,   -63.09,    8.26603,  -153.09,    8.26608,    26.71,          0,     0.00,          0,     0.00,  0.0284794,   -63.09,    8.26623,  -153.49,    8.26603,    26.91,          0,     0.00,          0,     0.00,  0.0569587,   116.91
Transformer.XFMR_684_A_3,   0.826668,    26.51,    0.82666,  -153.39,          0,     0.00,          0,     0.00, 0.00142405,   -63.09,    8.26649,  -153.09,    8.26654,    26.71,          0,     0.00,          0,     0.00,  0.0284809,   -63.09,    8.26668,  -153.49,    8.26649,    26.91,          0,     0.00,          0,     0.00,  0.0569619,   116.91
Transformer.XFMR_684_A_4,   0.826668,    26.51,    0.82666,  -153.39,          0,     0.00,          0,     0.00, 0.00142405,   -63.09,    8.26649,  -153.09,    8.26654,    26.71,          0,     0.00,          0,     0.00,  0.0284809,   -63.09,    8.26668,  -153.49,    8.26649,    26.91,          0,     0.00,          0,     0.00,  0.0569619,   116.91
Transformer.XFMR_684_A_5,   0.826668,    26.51,    0.82666,  -153.39,          0,     0.00,          0,     0.00, 0.00142405,   -63.09,    8.26649,  -153.09,    8.26654,    26.71,          0,     0.00,          0,     0.00,  0.0284809,   -63.09,    8.26668,  -153.49,    8.26649,    26.91,          0,     0.00,          0,     0.00,  0.0569619,   116.91
Transformer.XFMR_692_A_1,   0.826701,    26.52,   0.826692,  -153.38,          0,     0.00,          0,     0.00,  0.0014241,   -63.09,    8.26681,  -153.09,    8.26686,    26.72,          0,     0.00,          0,     0.00,  0.0284821,   -63.09,    8.26701,  -153.48,    8.26681,    26.91,          0,     0.00,          0,     0.00,  0.0569641,   116.91
Transformer.XFMR_633_A_4,   0.809747,    27.40,   0.809739,  -152.51,          0,     0.00,          0,     0.00,  0.0013949,   -62.21,    8.09728,  -152.21,    8.09733,    27.59,          0,     0.00,          0,     0.00,   0.027898,   -62.21,    8.09747,  -152.60,    8.09728,    27.79,          0,     0.00,          0,     0.00,  0.0557959,   117.79
Transformer.XFMR_633_A_3,   0.809747,    27.40,   0.809739,  -152.51,          0,     0.00,          0,     0.00,  0.0013949,   -62.21,    8.09728,  -152.21,    8.09733,    27.59,          0,     0.00,          0,     0.00,   0.027898,   -62.21,    8.09747,  -152.60,    8.09728,    27.79,          0,     0.00,          0,     0.00,  0.0557959,   117.79
Transformer.XFMR_684_A_1,   0.826668,    26.51,    0.82666,  -153.39,          0,     0.00,          0,     0.00, 0.00142405,   -63.09,    8.26649,  -153.09,    8.26654,    26.71,          0,     0.00,          0,     0.00,  0.0284809,   -63.09,    8.26668,  -153.49,    8.26649,    26.91,          0,     0.00,          0,     0.00,  0.0569619,   116.91
Transformer.XFMR_633_A_5,   0.809747,    27.40,   0.809739,  -152.51,          0,     0.00,          0,     0.00,  0.0013949,   -62.21,    8.09728,  -152.21,    8.09733,    27.59,          0,     0.00,          0,     0.00,   0.027898,   -62.21,    8.09747,  -152.60,    8.09728,    27.79,          0,     0.00,          0,     0.00,  0.0557959,   117.79
Transformer.XFMR_684_A_2,   0.826668,    26.51,    0.82666,  -153.39,          0,     0.00,          0,     0.00, 0.00142405,   -63.09,    8.26649,  -153.09,    8.26654,    26.71,          0,     0.00,          0,     0.00,  0.0284809,   -63.09,    8.26668,  -153.49,    8.26649,    26.91,          0,     0.00,          0,     0.00,  0.0569619,   116.91
Transformer.XFMR_632_A_3,   0.809771,    27.40,   0.809763,  -152.50,          0,     0.00,          0,     0.00, 0.00139494,   -62.21,    8.09752,  -152.21,    8.09757,    27.60,          0,     0.00,          0,     0.00,  0.0278988,   -62.21,    8.09771,  -152.60,    8.09752,    27.79,          0,     0.00,          0,     0.00,  0.0557976,   117.79
Transformer.XFMR_675_A_2,   0.831037,    26.32,   0.831029,  -153.58,          0,     0.00,          0,     0.00, 0.00143157,   -63.28,    8.31017,  -153.29,    8.31022,    26.52,          0,     0.00,          0,     0.00,  0.0286315,   -63.28,    8.31037,  -153.68,    8.31017,    26.71,          0,     0.00,          0,     0.00,  0.0572629,   116.72
Transformer.XFMR_632_A_2,   0.809771,    27.40,   0.809763,  -152.50,          0,     0.00,          0,     0.00, 0.00139494,   -62.21,    8.09752,  -152.21,    8.09757,    27.60,          0,     0.00,          0,     0.00,  0.0278988,   -62.21,    8.09771,  -152.60,    8.09752,    27.79,          0,     0.00,          0,     0.00,  0.0557976,   117.79
Transformer.XFMR_675_A_1,   0.831037,    26.32,   0.831029,  -153.58,          0,     0.00,          0,     0.00, 0.00143157,   -63.28,    8.31017,  -153.29,    8.31022,    26.52,          0,     0.00,          0,     0.00,  0.0286315,   -63.28,    8.31037,  -153.68,    8.31017,    26.71,          0,     0.00,          0,     0.00,  0.0572629,   116.72
