Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2, I3_1, Ang3_1, I3_2, Ang3_2, I3_3, Ang3_3, I3_4, Ang3_4, Iresid3, AngResid3
Line.OL_611_C_XFMR_611_C_2, 0.00643805,    28.14,          0,     0.00,          0,     0.00,          0,     0.00, 0.00643805,    28.14,  0.0064834,  -151.86,          0,     0.00,          0,     0.00,          0,     0.00,  0.0064834,  -151.86,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_611_C_XFMR_611_C_3, 0.00643805,    28.14,          0,     0.00,          0,     0.00,          0,     0.00, 0.00643805,    28.14,  0.0064834,  -151.86,          0,     0.00,          0,     0.00,          0,     0.00,  0.0064834,  -151.86,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_633_C_XFMR_633_C_1, 0.00629689,    28.67,          0,     0.00,          0,     0.00,          0,     0.00, 0.00629689,    28.67, 0.00634124,  -151.33,          0,     0.00,          0,     0.00,          0,     0.00, 0.00634124,  -151.33,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_611_C_XFMR_611_C_4, 0.00643805,    28.14,          0,     0.00,          0,     0.00,          0,     0.00, 0.00643805,    28.14,  0.0064834,  -151.86,          0,     0.00,          0,     0.00,          0,     0.00,  0.0064834,  -151.86,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_611_C_XFMR_611_C_5, 0.00643805,    28.14,          0,     0.00,          0,     0.00,          0,     0.00, 0.00643805,    28.14,  0.0064834,  -151.86,          0,     0.00,          0,     0.00,          0,     0.00,  0.0064834,  -151.86,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_C_H_39, 3.25381E-6,  -151.33, 3.28282E-6,    28.67,          0,     0.00,          0,     0.00, 2.90046E-8,    28.67, 5.53224E-12,   -99.46, 3.63798E-12,    90.00,          0,     0.00,          0,     0.00, 2.03369E-12,  -116.57,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_633_C_XFMR_633_C_4, 0.00629689,    28.67,          0,     0.00,          0,     0.00,          0,     0.00, 0.00629689,    28.67, 0.00634124,  -151.33,          0,     0.00,          0,     0.00,          0,     0.00, 0.00634124,  -151.33,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_C_H_35, 3.25381E-6,  -151.33, 3.28282E-6,    28.67,          0,     0.00,          0,     0.00, 2.90046E-8,    28.67, 5.53224E-12,   -99.46, 3.63798E-12,    90.00,          0,     0.00,          0,     0.00, 2.03369E-12,  -116.57,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_633_C_XFMR_633_C_5, 0.00629689,    28.67,          0,     0.00,          0,     0.00,          0,     0.00, 0.00629689,    28.67, 0.00634124,  -151.33,          0,     0.00,          0,     0.00,          0,     0.00, 0.00634124,  -151.33,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_C_H_36, 3.25381E-6,  -151.33, 3.28282E-6,    28.67,          0,     0.00,          0,     0.00, 2.90039E-8,    28.68, 3.74994E-12,  -104.04, 2.57244E-12,    45.00,          0,     0.00,          0,     0.00, 2.03369E-12,   -63.43,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_633_C_XFMR_633_C_2, 0.00629689,    28.67,          0,     0.00,          0,     0.00,          0,     0.00, 0.00629689,    28.67, 0.00634124,  -151.33,          0,     0.00,          0,     0.00,          0,     0.00, 0.00634124,  -151.33,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_C_H_37, 3.25381E-6,  -151.33, 3.28282E-6,    28.67,          0,     0.00,          0,     0.00, 2.90046E-8,    28.67, 5.53224E-12,   -99.46, 3.63798E-12,    90.00,          0,     0.00,          0,     0.00, 2.03369E-12,  -116.57,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_611_C_XFMR_611_C_1, 0.00643805,    28.14,          0,     0.00,          0,     0.00,          0,     0.00, 0.00643805,    28.14,  0.0064834,  -151.86,          0,     0.00,          0,     0.00,          0,     0.00,  0.0064834,  -151.86,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_633_C_XFMR_633_C_3, 0.00629689,    28.67,          0,     0.00,          0,     0.00,          0,     0.00, 0.00629689,    28.67, 0.00634124,  -151.33,          0,     0.00,          0,     0.00,          0,     0.00, 0.00634124,  -151.33,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_C_H_38, 3.25381E-6,  -151.33, 3.28282E-6,    28.67,          0,     0.00,          0,     0.00, 2.90039E-8,    28.68, 3.74994E-12,  -104.04, 2.57244E-12,    45.00,          0,     0.00,          0,     0.00, 2.03369E-12,   -63.43,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_C_H_20, 3.25381E-6,  -151.33, 3.28282E-6,    28.67,          0,     0.00,          0,     0.00, 2.90039E-8,    28.68, 3.74994E-12,  -104.04, 2.57244E-12,    45.00,          0,     0.00,          0,     0.00, 2.03369E-12,   -63.43,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_C_H_21, 3.25381E-6,  -151.33, 3.28282E-6,    28.67,          0,     0.00,          0,     0.00, 2.90046E-8,    28.67, 5.53224E-12,   -99.46, 3.63798E-12,    90.00,          0,     0.00,          0,     0.00, 2.03369E-12,  -116.57,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_C_H_22, 3.25381E-6,  -151.33, 3.28282E-6,    28.67,          0,     0.00,          0,     0.00, 2.90046E-8,    28.67, 5.53224E-12,   -99.46, 3.63798E-12,    90.00,          0,     0.00,          0,     0.00, 2.03369E-12,  -116.57,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_C_H_23, 3.25381E-6,  -151.33, 3.28282E-6,    28.67,          0,     0.00,          0,     0.00, 2.90046E-8,    28.67, 5.53224E-12,   -99.46, 3.63798E-12,    90.00,          0,     0.00,          0,     0.00, 2.03369E-12,  -116.57,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_675_C,  0.0323217,    28.01,          0,     0.00,          0,     0.00,          0,     0.00,  0.0323217,    28.01,  0.0323673,  -151.99,          0,     0.00,          0,     0.00,          0,     0.00,  0.0323673,  -151.99,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_675_A,  0.0322241,   -92.70,          0,     0.00,          0,     0.00,          0,     0.00,  0.0322241,   -92.70,  0.0322696,    87.30,          0,     0.00,          0,     0.00,          0,     0.00,  0.0322696,    87.30,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_675_B,  0.0321097,   148.19,          0,     0.00,          0,     0.00,          0,     0.00,  0.0321097,   148.19,   0.032155,   -31.81,          0,     0.00,          0,     0.00,          0,     0.00,   0.032155,   -31.81,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_675_B_H_8, 3.32311E-6,   -31.81, 3.35273E-6,   148.19,          0,     0.00,          0,     0.00, 2.96203E-8,   148.19, 4.06738E-12,   -26.57,          0,     0.00,          0,     0.00,          0,     0.00, 4.06738E-12,   -26.57,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_675_B_H_9, 3.32312E-6,   -31.81, 3.35274E-6,   148.19,          0,     0.00,          0,     0.00, 2.96188E-8,   148.19, 2.14504E-12,   147.99, 1.81899E-12,     0.00,          0,     0.00,          0,     0.00, 1.13687E-12,    90.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_C_H_28, 3.25381E-6,  -151.33, 3.28282E-6,    28.67,          0,     0.00,          0,     0.00, 2.90039E-8,    28.68, 3.74994E-12,  -104.04, 2.57244E-12,    45.00,          0,     0.00,          0,     0.00, 2.03369E-12,   -63.43,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_675_B_H_4, 3.32311E-6,   -31.81, 3.35273E-6,   148.19,          0,     0.00,          0,     0.00, 2.96203E-8,   148.19, 4.06738E-12,   -26.57,          0,     0.00,          0,     0.00,          0,     0.00, 4.06738E-12,   -26.57,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_C_H_29, 3.25381E-6,  -151.33, 3.28282E-6,    28.67,          0,     0.00,          0,     0.00, 2.90039E-8,    28.68, 3.74994E-12,  -104.04, 2.57244E-12,    45.00,          0,     0.00,          0,     0.00, 2.03369E-12,   -63.43,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_675_B_H_5, 3.32312E-6,   -31.81, 3.35273E-6,   148.19,          0,     0.00,          0,     0.00, 2.96192E-8,   148.19, 1.83315E-12,    -7.13, 5.47588E-12,     4.76,          0,     0.00,          0,     0.00, 7.27951E-12,     1.79,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_675_B_H_6, 3.32311E-6,   -31.81, 3.35273E-6,   148.19,          0,     0.00,          0,     0.00, 2.96203E-8,   148.19, 4.06738E-12,   -26.57,          0,     0.00,          0,     0.00,          0,     0.00, 4.06738E-12,   -26.57,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_675_B_H_7, 3.32311E-6,   -31.81, 3.35273E-6,   148.19,          0,     0.00,          0,     0.00, 2.96203E-8,   148.19, 4.06738E-12,   -26.57,          0,     0.00,          0,     0.00,          0,     0.00, 4.06738E-12,   -26.57,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_C_H_24, 3.25381E-6,  -151.33, 3.28282E-6,    28.67,          0,     0.00,          0,     0.00, 2.90039E-8,    28.68, 3.74994E-12,  -104.04, 2.57244E-12,    45.00,          0,     0.00,          0,     0.00, 2.03369E-12,   -63.43,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_C_H_25, 3.25381E-6,  -151.33, 3.28282E-6,    28.67,          0,     0.00,          0,     0.00, 2.90039E-8,    28.68, 3.74994E-12,  -104.04, 2.57244E-12,    45.00,          0,     0.00,          0,     0.00, 2.03369E-12,   -63.43,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_675_B_H_1, 3.32312E-6,   -31.81, 3.35273E-6,   148.19,          0,     0.00,          0,     0.00, 2.96192E-8,   148.19, 1.83315E-12,    -7.13, 5.47588E-12,     4.76,          0,     0.00,          0,     0.00, 7.27951E-12,     1.79,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_C_H_26, 3.25381E-6,  -151.33, 3.28282E-6,    28.67,          0,     0.00,          0,     0.00, 2.90046E-8,    28.67, 5.53224E-12,   -99.46, 3.63798E-12,    90.00,          0,     0.00,          0,     0.00, 2.03369E-12,  -116.57,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_675_B_H_2, 3.32311E-6,   -31.81, 3.35273E-6,   148.19,          0,     0.00,          0,     0.00, 2.96203E-8,   148.19, 4.06738E-12,   -26.57,          0,     0.00,          0,     0.00,          0,     0.00, 4.06738E-12,   -26.57,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_C_H_27, 3.25381E-6,  -151.33, 3.28282E-6,    28.67,          0,     0.00,          0,     0.00, 2.90039E-8,    28.68, 3.74994E-12,  -104.04, 2.57244E-12,    45.00,          0,     0.00,          0,     0.00, 2.03369E-12,   -63.43,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_675_B_H_3, 3.32312E-6,   -31.81, 3.35273E-6,   148.19,          0,     0.00,          0,     0.00, 2.96192E-8,   148.19, 1.83315E-12,    -7.13, 5.47588E-12,     4.76,          0,     0.00,          0,     0.00, 7.27951E-12,     1.79,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_40, 3.24807E-6,    88.29, 3.27702E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89539E-8,   -91.71, 1.81899E-12,   -90.00, 3.74994E-12,   104.04,          0,     0.00,          0,     0.00, 2.03369E-12,   116.57,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_645_B_XFMR_645_B_1, 0.00627498,   148.77,          0,     0.00,          0,     0.00,          0,     0.00, 0.00627498,   148.77, 0.00631918,   -31.23,          0,     0.00,          0,     0.00,          0,     0.00, 0.00631918,   -31.23,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_692_B_XFMR_692_B_1, 0.00639973,   148.30,          0,     0.00,          0,     0.00,          0,     0.00, 0.00639973,   148.30, 0.00644481,   -31.70,          0,     0.00,          0,     0.00,          0,     0.00, 0.00644481,   -31.70,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_692_B_XFMR_692_B_2, 0.00639973,   148.30,          0,     0.00,          0,     0.00,          0,     0.00, 0.00639973,   148.30, 0.00644481,   -31.70,          0,     0.00,          0,     0.00,          0,     0.00, 0.00644481,   -31.70,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_692_B_XFMR_692_B_3, 0.00639973,   148.30,          0,     0.00,          0,     0.00,          0,     0.00, 0.00639973,   148.30, 0.00644481,   -31.70,          0,     0.00,          0,     0.00,          0,     0.00, 0.00644481,   -31.70,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_692_B_XFMR_692_B_4, 0.00639973,   148.30,          0,     0.00,          0,     0.00,          0,     0.00, 0.00639973,   148.30, 0.00644481,   -31.70,          0,     0.00,          0,     0.00,          0,     0.00, 0.00644481,   -31.70,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_692_B_XFMR_692_B_5, 0.00639973,   148.30,          0,     0.00,          0,     0.00,          0,     0.00, 0.00639973,   148.30, 0.00644481,   -31.70,          0,     0.00,          0,     0.00,          0,     0.00, 0.00644481,   -31.70,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_645_B_XFMR_645_B_4, 0.00627498,   148.77,          0,     0.00,          0,     0.00,          0,     0.00, 0.00627498,   148.77, 0.00631918,   -31.23,          0,     0.00,          0,     0.00,          0,     0.00, 0.00631918,   -31.23,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_645_B_XFMR_645_B_5, 0.00627498,   148.77,          0,     0.00,          0,     0.00,          0,     0.00, 0.00627498,   148.77, 0.00631918,   -31.23,          0,     0.00,          0,     0.00,          0,     0.00, 0.00631918,   -31.23,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_645_B_XFMR_645_B_2, 0.00627498,   148.77,          0,     0.00,          0,     0.00,          0,     0.00, 0.00627498,   148.77, 0.00631918,   -31.23,          0,     0.00,          0,     0.00,          0,     0.00, 0.00631918,   -31.23,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_645_B_XFMR_645_B_3, 0.00627498,   148.77,          0,     0.00,          0,     0.00,          0,     0.00, 0.00627498,   148.77, 0.00631918,   -31.23,          0,     0.00,          0,     0.00,          0,     0.00, 0.00631918,   -31.23,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_C_H_40, 3.25381E-6,  -151.33, 3.28282E-6,    28.67,          0,     0.00,          0,     0.00, 2.90046E-8,    28.67, 5.53224E-12,   -99.46, 3.63798E-12,    90.00,          0,     0.00,          0,     0.00, 2.03369E-12,  -116.57,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_30, 3.24807E-6,    88.29, 3.27702E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89485E-8,   -91.71, 1.87497E-12,  -104.04, 9.09495E-13,     0.00,          0,     0.00,          0,     0.00, 1.87497E-12,   -75.96,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_31, 3.24807E-6,    88.29, 3.27702E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89485E-8,   -91.71, 1.87497E-12,  -104.04, 9.09495E-13,     0.00,          0,     0.00,          0,     0.00, 1.87497E-12,   -75.96,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_32, 3.24807E-6,    88.29, 3.27702E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89539E-8,   -91.71, 1.81899E-12,   -90.00, 3.74994E-12,   104.04,          0,     0.00,          0,     0.00, 2.03369E-12,   116.57,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_33, 3.24807E-6,    88.29, 3.27702E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89485E-8,   -91.71, 1.87497E-12,  -104.04, 9.09495E-13,     0.00,          0,     0.00,          0,     0.00, 1.87497E-12,   -75.96,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_38, 3.24807E-6,    88.29, 3.27702E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89485E-8,   -91.71, 1.87497E-12,  -104.04, 9.09495E-13,     0.00,          0,     0.00,          0,     0.00, 1.87497E-12,   -75.96,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_39, 3.24807E-6,    88.29, 3.27702E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89539E-8,   -91.71, 1.81899E-12,   -90.00, 3.74994E-12,   104.04,          0,     0.00,          0,     0.00, 2.03369E-12,   116.57,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_34, 3.24807E-6,    88.29, 3.27702E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89539E-8,   -91.71, 1.81899E-12,   -90.00, 3.74994E-12,   104.04,          0,     0.00,          0,     0.00, 2.03369E-12,   116.57,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_35, 3.24807E-6,    88.29, 3.27702E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89485E-8,   -91.71, 1.87497E-12,  -104.04, 9.09495E-13,     0.00,          0,     0.00,          0,     0.00, 1.87497E-12,   -75.96,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_36, 3.24807E-6,    88.29, 3.27702E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89485E-8,   -91.71, 1.87497E-12,  -104.04, 9.09495E-13,     0.00,          0,     0.00,          0,     0.00, 1.87497E-12,   -75.96,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_37, 3.24807E-6,    88.29, 3.27702E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89539E-8,   -91.71, 1.81899E-12,   -90.00, 3.74994E-12,   104.04,          0,     0.00,          0,     0.00, 2.03369E-12,   116.57,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_671_C_H_39, 3.32676E-6,  -151.86, 3.35642E-6,    28.14,          0,     0.00,          0,     0.00, 2.96567E-8,    28.14, 2.72848E-12,     0.00, 5.14488E-12,   135.00,          0,     0.00,          0,     0.00, 3.74994E-12,   104.04,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_671_C_H_38, 3.32676E-6,  -151.86, 3.35641E-6,    28.14,          0,     0.00,          0,     0.00, 2.96559E-8,    28.14, 2.76612E-12,   -80.54, 2.57244E-12,   135.00,          0,     0.00,          0,     0.00, 1.63961E-12,  -146.31,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_671_C_H_35, 3.32676E-6,  -151.86, 3.35642E-6,    28.14,          0,     0.00,          0,     0.00, 2.96567E-8,    28.14, 2.72848E-12,     0.00, 5.14488E-12,   135.00,          0,     0.00,          0,     0.00, 3.74994E-12,   104.04,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_671_C_H_34, 3.32676E-6,  -151.86, 3.35641E-6,    28.14,          0,     0.00,          0,     0.00, 2.96559E-8,    28.14, 2.76612E-12,   -80.54, 2.57244E-12,   135.00,          0,     0.00,          0,     0.00, 1.63961E-12,  -146.31,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_671_C_H_37, 3.32676E-6,  -151.86, 3.35642E-6,    28.14,          0,     0.00,          0,     0.00, 2.96567E-8,    28.14, 2.72848E-12,     0.00, 5.14488E-12,   135.00,          0,     0.00,          0,     0.00, 3.74994E-12,   104.04,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_671_C_H_36, 3.32676E-6,  -151.86, 3.35642E-6,    28.14,          0,     0.00,          0,     0.00, 2.96567E-8,    28.14, 2.72848E-12,     0.00, 5.14488E-12,   135.00,          0,     0.00,          0,     0.00, 3.74994E-12,   104.04,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_671_C_H_31, 3.32676E-6,  -151.86, 3.35642E-6,    28.14,          0,     0.00,          0,     0.00, 2.96551E-8,    28.14, 2.72848E-12,     0.00, 4.06738E-12,   153.43,          0,     0.00,          0,     0.00, 2.03369E-12,   116.57,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_671_C_H_30, 3.32676E-6,  -151.86, 3.35642E-6,    28.14,          0,     0.00,          0,     0.00, 2.96551E-8,    28.14, 2.72848E-12,     0.00, 4.06738E-12,   153.43,          0,     0.00,          0,     0.00, 2.03369E-12,   116.57,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_671_C_H_33, 3.32676E-6,  -151.86, 3.35641E-6,    28.14,          0,     0.00,          0,     0.00, 2.96559E-8,    28.14, 2.76612E-12,   -80.54, 2.57244E-12,   135.00,          0,     0.00,          0,     0.00, 1.63961E-12,  -146.31,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_671_C_H_32, 3.32676E-6,  -151.86, 3.35642E-6,    28.14,          0,     0.00,          0,     0.00, 2.96551E-8,    28.14, 2.44889E-12,    21.80, 3.63798E-12,   180.00,          0,     0.00,          0,     0.00, 1.63961E-12,   146.31,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_671_A_XFMR_671_A_1, 0.00642012,   -92.51,          0,     0.00,          0,     0.00,          0,     0.00, 0.00642012,   -92.51, 0.00646534,    87.49,          0,     0.00,          0,     0.00,          0,     0.00, 0.00646534,    87.49,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_692_C_H_6, 3.32676E-6,  -151.86, 3.35641E-6,    28.14,          0,     0.00,          0,     0.00, 2.96543E-8,    28.14, 2.03369E-12,  -153.43, 4.06738E-12,   153.43,          0,     0.00,          0,     0.00, 5.53224E-12,   170.54,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_692_C_H_7, 3.32676E-6,  -151.86, 3.35641E-6,    28.14,          0,     0.00,          0,     0.00, 2.96543E-8,    28.14, 2.03369E-12,  -153.43, 4.06738E-12,   153.43,          0,     0.00,          0,     0.00, 5.53224E-12,   170.54,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_692_C_H_4, 3.32676E-6,  -151.86, 3.35641E-6,    28.14,          0,     0.00,          0,     0.00, 2.96503E-8,    28.15, 2.03369E-12,  -116.57, 2.57244E-12,   135.00,          0,     0.00,          0,     0.00, 2.72848E-12,   180.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_692_C_H_5, 3.32676E-6,  -151.86, 3.35641E-6,    28.14,          0,     0.00,          0,     0.00, 2.96543E-8,    28.14, 2.03369E-12,  -153.43, 4.06738E-12,   153.43,          0,     0.00,          0,     0.00, 5.53224E-12,   170.54,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_671_A_XFMR_671_A_3, 0.00642012,   -92.51,          0,     0.00,          0,     0.00,          0,     0.00, 0.00642012,   -92.51, 0.00646534,    87.49,          0,     0.00,          0,     0.00,          0,     0.00, 0.00646534,    87.49,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_671_A_XFMR_671_A_2, 0.00642012,   -92.51,          0,     0.00,          0,     0.00,          0,     0.00, 0.00642012,   -92.51, 0.00646534,    87.49,          0,     0.00,          0,     0.00,          0,     0.00, 0.00646534,    87.49,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_671_A_XFMR_671_A_5, 0.00642012,   -92.51,          0,     0.00,          0,     0.00,          0,     0.00, 0.00642012,   -92.51, 0.00646534,    87.49,          0,     0.00,          0,     0.00,          0,     0.00, 0.00646534,    87.49,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_692_C_H_8, 3.32676E-6,  -151.86, 3.35641E-6,    28.14,          0,     0.00,          0,     0.00, 2.96543E-8,    28.14, 2.03369E-12,  -153.43, 4.06738E-12,   153.43,          0,     0.00,          0,     0.00, 5.53224E-12,   170.54,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_671_A_XFMR_671_A_4, 0.00642012,   -92.51,          0,     0.00,          0,     0.00,          0,     0.00, 0.00642012,   -92.51, 0.00646534,    87.49,          0,     0.00,          0,     0.00,          0,     0.00, 0.00646534,    87.49,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_692_C_H_9, 3.32676E-6,  -151.86, 3.35642E-6,    28.14,          0,     0.00,          0,     0.00, 2.96522E-8,    28.14, 4.54747E-13,   180.00, 3.63798E-12,   -90.00,          0,     0.00,          0,     0.00, 3.66629E-12,   -97.13,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
