# Master_curr.csv run at 2000-01-01 00:00:00 EST on 3573 links
link_name,currA_mag,currA_angle,currB_mag,currB_angle,currC_mag,currC_angle
tpx_trip_line_633_c_h_20,2.570381,2.081679,2.570209,-1.059764,0.000000,0.000000
tpx_trip_line_633_c_h_29,2.570381,2.081679,2.570209,-1.059764,0.000000,0.000000
tpx_trip_line_680_b_h_40,2.525605,4.169858,2.525442,1.028409,0.000000,0.000000
tpx_trip_line_633_c_h_26,2.570381,2.081679,2.570209,-1.059764,0.000000,0.000000
tpx_trip_line_633_c_h_25,2.570381,2.081679,2.570209,-1.059764,0.000000,0.000000
tpx_trip_line_633_c_h_28,2.570381,2.081679,2.570209,-1.059764,0.000000,0.000000
tpx_trip_line_633_c_h_27,2.570381,2.081679,2.570209,-1.059764,0.000000,0.000000
tpx_trip_line_633_c_h_33,2.570381,2.081679,2.570209,-1.059764,0.000000,0.000000
tpx_trip_line_633_c_h_32,2.570381,2.081679,2.570209,-1.059764,0.000000,0.000000
tpx_trip_line_633_c_h_35,2.570381,2.081679,2.570209,-1.059764,0.000000,0.000000
tpx_trip_line_633_c_h_34,2.570381,2.081679,2.570209,-1.059764,0.000000,0.000000
tpx_trip_line_633_c_h_31,2.570381,2.081679,2.570209,-1.059764,0.000000,0.000000
tpx_trip_line_633_c_h_30,2.570381,2.081679,2.570209,-1.059764,0.000000,0.000000
tpx_trip_line_633_c_h_37,2.570381,2.081679,2.570209,-1.059764,0.000000,0.000000
tpx_trip_line_633_c_h_36,2.570381,2.081679,2.570209,-1.059764,0.000000,0.000000
tpx_trip_line_633_c_h_39,2.570381,2.081679,2.570209,-1.059764,0.000000,0.000000
tpx_trip_line_633_c_h_38,2.570381,2.081679,2.570209,-1.059764,0.000000,0.000000
tpx_trip_line_633_c_h_40,2.570381,2.081679,2.570209,-1.059764,0.000000,0.000000
tpx_trip_line_680_b_h_8,2.525605,4.169858,2.525442,1.028409,0.000000,0.000000
tpx_trip_line_680_b_h_9,2.525605,4.169858,2.525442,1.028409,0.000000,0.000000
tpx_trip_line_680_b_h_6,2.525605,4.169858,2.525442,1.028409,0.000000,0.000000
tpx_trip_line_680_b_h_7,2.525605,4.169858,2.525442,1.028409,0.000000,0.000000
tpx_trip_line_680_c_h_9,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_680_c_h_5,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_680_c_h_6,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_680_c_h_7,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_680_c_h_8,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
line_ol_632_a_xfmr_632_a_4,2.058072,-0.016971,0.000000,0.000000,0.000000,0.000000
line_ol_632_a_xfmr_632_a_5,2.058072,-0.016971,0.000000,0.000000,0.000000,0.000000
line_ol_632_c_xfmr_632_c_1,0.000000,0.000000,0.000000,0.000000,2.056180,2.081858
line_ol_632_a_xfmr_632_a_2,2.058072,-0.016971,0.000000,0.000000,0.000000,0.000000
line_ol_632_a_xfmr_632_a_3,2.058072,-0.016971,0.000000,0.000000,0.000000,0.000000
line_ol_632_c_xfmr_632_c_4,0.000000,0.000000,0.000000,0.000000,2.056180,2.081858
line_ol_632_a_xfmr_632_a_1,2.058072,-0.016971,0.000000,0.000000,0.000000,0.000000
line_ol_632_c_xfmr_632_c_5,0.000000,0.000000,0.000000,0.000000,2.056180,2.081858
line_ol_632_c_xfmr_632_c_2,0.000000,0.000000,0.000000,0.000000,2.056180,2.081858
line_ol_632_c_xfmr_632_c_3,0.000000,0.000000,0.000000,0.000000,2.056180,2.081858
line_ol_633_b_xfmr_633_b_2,0.000000,0.000000,2.060126,4.178761,0.000000,0.000000
line_ol_633_b_xfmr_633_b_3,0.000000,0.000000,2.060126,4.178761,0.000000,0.000000
line_ol_633_b_xfmr_633_b_4,0.000000,0.000000,2.060126,4.178761,0.000000,0.000000
line_ol_633_b_xfmr_633_b_5,0.000000,0.000000,2.060126,4.178761,0.000000,0.000000
line_ol_675_b_xfmr_675_b_1,0.000000,0.000000,2.010602,4.168017,0.000000,0.000000
line_ol_675_b_xfmr_675_b_5,0.000000,0.000000,2.010602,4.168017,0.000000,0.000000
line_ol_675_b_xfmr_675_b_4,0.000000,0.000000,2.010602,4.168017,0.000000,0.000000
line_ol_675_b_xfmr_675_b_3,0.000000,0.000000,2.010602,4.168017,0.000000,0.000000
line_ol_675_b_xfmr_675_b_2,0.000000,0.000000,2.010602,4.168017,0.000000,0.000000
line_ol_633_b_xfmr_633_b_1,0.000000,0.000000,2.060126,4.178761,0.000000,0.000000
tpx_trip_line_680_c_h_1,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_680_c_h_2,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_680_c_h_3,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_680_c_h_4,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_680_a_h_21,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_680_a_h_22,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_680_a_h_20,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_680_a_h_29,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_680_a_h_27,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_680_a_h_28,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_680_a_h_25,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_680_a_h_26,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_680_a_h_23,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_680_a_h_24,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_680_c_h_40,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_680_a_h_32,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_680_a_h_33,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_680_a_h_30,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_680_a_h_31,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_633_b_h_14,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_633_b_h_13,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_633_b_h_16,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_680_a_h_38,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_633_b_h_15,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_680_a_h_39,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_633_b_h_18,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_680_a_h_36,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_633_b_h_17,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_680_a_h_37,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_680_a_h_34,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_633_b_h_19,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_680_a_h_35,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_633_b_h_10,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_633_b_h_12,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_633_b_h_11,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_671_c_h_2,2.516741,2.070766,2.516580,-1.070683,0.000000,0.000000
tpx_trip_line_671_c_h_1,2.516741,2.070766,2.516580,-1.070683,0.000000,0.000000
tpx_trip_line_680_c_h_20,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_680_c_h_21,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
line_ul632-633,10.290740,-0.016980,10.300674,4.178824,10.281235,2.081841
tpx_trip_line_680_c_h_22,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_680_c_h_23,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_680_c_h_24,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_680_c_h_25,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_680_c_h_26,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_680_c_h_27,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_680_c_h_28,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_680_c_h_29,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_680_a_h_10,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_680_a_h_11,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_680_a_h_18,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_680_a_h_19,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_680_a_h_16,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_680_a_h_17,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_680_a_h_14,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_680_a_h_15,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_680_a_h_12,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_680_a_h_13,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_671_c_h_4,2.516741,2.070766,2.516580,-1.070683,0.000000,0.000000
tpx_trip_line_671_c_h_3,2.516741,2.070766,2.516580,-1.070683,0.000000,0.000000
tpx_trip_line_671_c_h_6,2.516741,2.070766,2.516580,-1.070683,0.000000,0.000000
tpx_trip_line_680_c_h_30,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_671_c_h_5,2.516741,2.070766,2.516580,-1.070683,0.000000,0.000000
tpx_trip_line_680_c_h_31,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_671_c_h_8,2.516741,2.070766,2.516580,-1.070683,0.000000,0.000000
tpx_trip_line_680_c_h_32,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_671_c_h_7,2.516741,2.070766,2.516580,-1.070683,0.000000,0.000000
tpx_trip_line_680_c_h_33,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_680_c_h_34,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_671_c_h_9,2.516741,2.070766,2.516580,-1.070683,0.000000,0.000000
tpx_trip_line_680_c_h_35,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_680_c_h_36,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_680_c_h_37,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_680_c_h_38,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_680_c_h_39,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_633_b_h_40,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_675_a_h_40,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
tpx_trip_line_675_a_h_32,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
tpx_trip_line_675_a_h_33,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
tpx_trip_line_675_a_h_34,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
tpx_trip_line_675_a_h_35,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
tpx_trip_line_675_a_h_36,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
tpx_trip_line_675_a_h_37,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
tpx_trip_line_675_a_h_38,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
tpx_trip_line_675_a_h_39,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
tpx_trip_line_680_c_h_10,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_680_c_h_11,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_675_a_h_30,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
tpx_trip_line_680_c_h_12,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_675_a_h_31,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
tpx_trip_line_680_c_h_13,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_680_c_h_14,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_680_c_h_15,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_680_c_h_16,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_680_c_h_17,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_680_c_h_18,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_680_c_h_19,2.516882,2.070629,2.516721,-1.070821,0.000000,0.000000
tpx_trip_line_675_a_h_29,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
tpx_trip_line_680_a_h_40,2.520946,-0.033106,2.520784,3.108631,0.000000,0.000000
tpx_trip_line_652_a_h_1,2.521306,-0.033327,2.521144,3.108410,0.000000,0.000000
tpx_trip_line_633_b_h_25,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_675_a_h_21,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
tpx_trip_line_633_b_h_24,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_675_a_h_22,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
tpx_trip_line_633_b_h_27,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_675_a_h_23,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
tpx_trip_line_633_b_h_26,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_675_a_h_24,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
tpx_trip_line_633_b_h_29,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_675_a_h_25,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
tpx_trip_line_633_b_h_28,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_675_a_h_26,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
tpx_trip_line_675_a_h_27,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
tpx_trip_line_675_a_h_28,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
line_ol_680_a_xfmr_680_a_1,2.016697,-0.033000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_633_b_h_21,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_633_b_h_20,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_633_b_h_23,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_633_b_h_22,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_675_a_h_20,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
line_ol_680_a_xfmr_680_a_2,2.016697,-0.033000,0.000000,0.000000,0.000000,0.000000
line_ol_680_a_xfmr_680_a_3,2.016697,-0.033000,0.000000,0.000000,0.000000,0.000000
line_ol_680_a_xfmr_680_a_4,2.016697,-0.033000,0.000000,0.000000,0.000000,0.000000
line_ol_680_a_xfmr_680_a_5,2.016697,-0.033000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_675_a_h_18,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
tpx_trip_line_675_a_h_19,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
line_ol_692_c,0.000000,0.000000,0.000000,0.000000,10.066964,2.070851
line_ol_692_b,0.000000,0.000000,10.101909,4.170067,0.000000,0.000000
tpx_trip_line_633_b_h_36,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_675_a_h_10,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
tpx_trip_line_633_b_h_35,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_675_a_h_11,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
tpx_trip_line_633_b_h_38,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_675_a_h_12,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
tpx_trip_line_633_b_h_37,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_675_a_h_13,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
tpx_trip_line_675_a_h_14,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
tpx_trip_line_633_b_h_39,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_675_a_h_15,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
tpx_trip_line_675_a_h_16,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
tpx_trip_line_675_a_h_17,2.507698,-0.036466,2.507539,3.105269,0.000000,0.000000
tpx_trip_line_633_b_h_30,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_633_b_h_32,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_633_b_h_31,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_633_b_h_34,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_633_b_h_33,2.575237,4.178653,2.575065,1.037211,0.000000,0.000000
tpx_trip_line_652_a_h_3,2.521306,-0.033327,2.521144,3.108410,0.000000,0.000000
tpx_trip_line_652_a_h_2,2.521306,-0.033327,2.521144,3.108410,0.000000,0.000000
tpx_trip_line_652_a_h_5,2.521306,-0.033327,2.521144,3.108410,0.000000,0.000000
tpx_trip_line_652_a_h_4,2.521306,-0.033327,2.521144,3.108410,0.000000,0.000000
line_ol_692_a,10.082913,-0.032888,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_652_a_h_7,2.521306,-0.033327,2.521144,3.108410,0.000000,0.000000
tpx_trip_line_652_a_h_6,2.521306,-0.033327,2.521144,3.108410,0.000000,0.000000
tpx_trip_line_652_a_h_9,2.521306,-0.033327,2.521144,3.108410,0.000000,0.000000
tpx_trip_line_652_a_h_8,2.521306,-0.033327,2.521144,3.108410,0.000000,0.000000
tpx_trip_line_675_b_h_10,2.513326,4.167912,2.513166,1.026462,0.000000,0.000000
tpx_trip_line_645_b_h_29,2.575370,4.178635,2.575198,1.037193,0.000000,0.000000
tpx_trip_line_645_b_h_28,2.575370,4.178635,2.575198,1.037193,0.000000,0.000000
tpx_trip_line_645_b_h_27,2.575370,4.178635,2.575198,1.037193,0.000000,0.000000
tpx_trip_line_645_b_h_26,2.575370,4.178635,2.575198,1.037193,0.000000,0.000000
tpx_trip_line_645_b_h_25,2.575370,4.178635,2.575198,1.037193,0.000000,0.000000
tpx_trip_line_692_a_h_40,2.520803,-0.033001,2.520641,3.108736,0.000000,0.000000
tpx_trip_line_645_b_h_24,2.575370,4.178635,2.575198,1.037193,0.000000,0.000000
tpx_trip_line_645_b_h_23,2.575370,4.178635,2.575198,1.037193,0.000000,0.000000
tpx_trip_line_671_a_h_9,2.520728,-0.032973,2.520567,3.108764,0.000000,0.000000
tpx_trip_line_645_b_h_22,2.575370,4.178635,2.575198,1.037193,0.000000,0.000000
tpx_trip_line_645_b_h_21,2.575370,4.178635,2.575198,1.037193,0.000000,0.000000
tpx_trip_line_645_b_h_20,2.575370,4.178635,2.575198,1.037193,0.000000,0.000000
tpx_trip_line_671_a_h_6,2.520728,-0.032973,2.520567,3.108764,0.000000,0.000000
line_ol_692_a_xfmr_692_a_1,2.016583,-0.032895,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_671_a_h_5,2.520728,-0.032973,2.520567,3.108764,0.000000,0.000000
tpx_trip_line_675_b_h_19,2.513326,4.167912,2.513166,1.026462,0.000000,0.000000
tpx_trip_line_671_a_h_8,2.520728,-0.032973,2.520567,3.108764,0.000000,0.000000
tpx_trip_line_671_a_h_7,2.520728,-0.032973,2.520567,3.108764,0.000000,0.000000
line_ol_692_a_xfmr_692_a_4,2.016583,-0.032895,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_675_b_h_16,2.513326,4.167912,2.513166,1.026462,0.000000,0.000000
line_ol_692_a_xfmr_692_a_5,2.016583,-0.032895,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_675_b_h_15,2.513326,4.167912,2.513166,1.026462,0.000000,0.000000
line_ol_692_a_xfmr_692_a_2,2.016583,-0.032895,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_675_b_h_18,2.513326,4.167912,2.513166,1.026462,0.000000,0.000000
line_ol_692_a_xfmr_692_a_3,2.016583,-0.032895,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_675_b_h_17,2.513326,4.167912,2.513166,1.026462,0.000000,0.000000
tpx_trip_line_675_b_h_12,2.513326,4.167912,2.513166,1.026462,0.000000,0.000000
tpx_trip_line_675_b_h_11,2.513326,4.167912,2.513166,1.026462,0.000000,0.000000
tpx_trip_line_675_b_h_14,2.513326,4.167912,2.513166,1.026462,0.000000,0.000000
tpx_trip_line_675_b_h_13,2.513326,4.167912,2.513166,1.026462,0.000000,0.000000
tpx_trip_line_671_a_h_2,2.520728,-0.032973,2.520567,3.108764,0.000000,0.000000
tpx_trip_line_671_a_h_1,2.520728,-0.032973,2.520567,3.108764,0.000000,0.000000
tpx_trip_line_671_a_h_4,2.520728,-0.032973,2.520567,3.108764,0.000000,0.000000
tpx_trip_line_671_a_h_3,2.520728,-0.032973,2.520567,3.108764,0.000000,0.000000
tpx_trip_line_645_b_h_39,2.575370,4.178635,2.575198,1.037193,0.000000,0.000000
tpx_trip_line_645_b_h_38,2.575370,4.178635,2.575198,1.037193,0.000000,0.000000
tpx_trip_line_645_b_h_37,2.575370,4.178635,2.575198,1.037193,0.000000,0.000000
tpx_trip_line_645_b_h_36,2.575370,4.178635,2.575198,1.037193,0.000000,0.000000
tpx_trip_line_645_b_h_35,2.575370,4.178635,2.575198,1.037193,0.000000,0.000000
tpx_trip_line_645_b_h_34,2.575370,4.178635,2.575198,1.037193,0.000000,0.000000
tpx_trip_line_645_b_h_33,2.575370,4.178635,2.575198,1.037193,0.000000,0.000000
tpx_trip_line_645_b_h_32,2.575370,4.178635,2.575198,1.037193,0.000000,0.000000
tpx_trip_line_645_b_h_31,2.575370,4.178635,2.575198,1.037193,0.000000,0.000000
tpx_trip_line_645_b_h_30,2.575370,4.178635,2.575198,1.037193,0.000000,0.000000
tpx_trip_line_675_b_h_30,2.513326,4.167912,2.513166,1.026462,0.000000,0.000000
tpx_trip_line_692_a_h_29,2.520803,-0.033001,2.520641,3.108736,0.000000,0.000000
tpx_trip_line_692_a_h_28,2.520803,-0.033001,2.520641,3.108736,0.000000,0.000000
tpx_trip_line_675_b_h_32,2.513326,4.167912,2.513166,1.026462,0.000000,0.000000
tpx_trip_line_675_b_h_31,2.513326,4.167912,2.513166,1.026462,0.000000,0.000000
tpx_trip_line_692_a_h_25,2.520803,-0.033001,2.520641,3.108736,0.000000,0.000000
tpx_trip_line_692_a_h_24,2.520803,-0.033001,2.520641,3.108736,0.000000,0.000000
tpx_trip_line_692_a_h_27,2.520803,-0.033001,2.520641,3.108736,0.000000,0.000000
tpx_trip_line_692_a_h_26,2.520803,-0.033001,2.520641,3.108736,0.000000,0.000000
tpx_trip_line_692_a_h_21,2.520803,-0.033001,2.520641,3.108736,0.000000,0.000000
tpx_trip_line_692_b_h_8,2.525553,4.169954,2.525390,1.028506,0.000000,0.000000
tpx_trip_line_633_a_h_20,2.572784,-0.017147,2.572612,3.124595,0.000000,0.000000
tpx_trip_line_692_a_h_20,2.520803,-0.033001,2.520641,3.108736,0.000000,0.000000
tpx_trip_line_692_b_h_7,2.525553,4.169954,2.525390,1.028506,0.000000,0.000000
tpx_trip_line_633_a_h_21,2.572784,-0.017147,2.572612,3.124595,0.000000,0.000000
tpx_trip_line_692_a_h_23,2.520803,-0.033001,2.520641,3.108736,0.000000,0.000000
tpx_trip_line_692_b_h_6,2.525553,4.169954,2.525390,1.028506,0.000000,0.000000
tpx_trip_line_633_a_h_22,2.572784,-0.017147,2.572612,3.124595,0.000000,0.000000
tpx_trip_line_692_a_h_22,2.520803,-0.033001,2.520641,3.108736,0.000000,0.000000
tpx_trip_line_692_b_h_5,2.525553,4.169954,2.525390,1.028506,0.000000,0.000000
tpx_trip_line_692_b_h_9,2.525553,4.169954,2.525390,1.028506,0.000000,0.000000
tpx_trip_line_633_a_h_27,2.572784,-0.017147,2.572612,3.124595,0.000000,0.000000
tpx_trip_line_633_a_h_28,2.572784,-0.017147,2.572612,3.124595,0.000000,0.000000
tpx_trip_line_633_a_h_29,2.572784,-0.017147,2.572612,3.124595,0.000000,0.000000
tpx_trip_line_633_a_h_23,2.572784,-0.017147,2.572612,3.124595,0.000000,0.000000
tpx_trip_line_633_a_h_24,2.572784,-0.017147,2.572612,3.124595,0.000000,0.000000
tpx_trip_line_633_a_h_25,2.572784,-0.017147,2.572612,3.124595,0.000000,0.000000
tpx_trip_line_633_a_h_26,2.572784,-0.017147,2.572612,3.124595,0.000000,0.000000
tpx_trip_line_675_b_h_38,2.513326,4.167912,2.513166,1.026462,0.000000,0.000000
tpx_trip_line_675_b_h_37,2.513326,4.167912,2.513166,1.026462,0.000000,0.000000
tpx_trip_line_675_b_h_39,2.513326,4.167912,2.513166,1.026462,0.000000,0.000000
tpx_trip_line_675_b_h_34,2.513326,4.167912,2.513166,1.026462,0.000000,0.000000
tpx_trip_line_675_b_h_33,2.513326,4.167912,2.513166,1.026462,0.000000,0.000000
tpx_trip_line_675_b_h_36,2.513326,4.167912,2.513166,1.026462,0.000000,0.000000
tpx_trip_line_675_b_h_35,2.513326,4.167912,2.513166,1.026462,0.000000,0.000000
tpx_trip_line_692_a_h_39,2.520803,-0.033001,2.520641,3.108736,0.000000,0.000000
tpx_trip_line_675_b_h_21,2.513326,4.167912,2.513166,1.026462,0.000000,0.000000
tpx_trip_line_675_b_h_20,2.513326,4.167912,2.513166,1.026462,0.000000,0.000000
tpx_trip_line_692_a_h_36,2.520803,-0.033001,2.520641,3.108736,0.000000,0.000000
tpx_trip_line_692_a_h_35,2.520803,-0.033001,2.520641,3.108736,0.000000,0.000000
line_ol_633_a,10.290817,-0.017033,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_692_a_h_38,2.520803,-0.033001,2.520641,3.108736,0.000000,0.000000
line_ol_633_b,0.000000,0.000000,10.300628,4.178767,0.000000,0.000000
tpx_trip_line_692_a_h_37,2.520803,-0.033001,2.520641,3.108736,0.000000,0.000000
