# Master_volt.csv run at 2000-01-01 00:00:00 EST on 3574 powerflow objects (not all are nodes)
node_name,voltA_mag,voltA_angle,voltB_mag,voltB_angle,voltC_mag,voltC_angle
trip_load_671_b_h_6,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
ld_trip_load_671_b_6,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
trip_load_611_c_h_12,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_12,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_load_611_c_h_13,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_13,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_load_611_c_h_14,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_14,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_load_611_c_h_15,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_15,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_load_611_c_h_10,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_10,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_load_611_c_h_11,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_11,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_load_652_a_h_1,82.039998,-0.048666,82.041075,-0.048637,0.000000,0.000000
ld_trip_load_652_a_1,82.039998,-0.048666,82.041075,-0.048637,0.000000,0.000000
trip_load_652_a_h_3,82.039998,-0.048666,82.041075,-0.048637,0.000000,0.000000
ld_trip_load_652_a_3,82.039998,-0.048666,82.041075,-0.048637,0.000000,0.000000
n692,1641.032000,-0.048520,1636.862240,4.155843,1644.798778,2.056105
trip_load_652_a_h_2,82.039998,-0.048666,82.041075,-0.048637,0.000000,0.000000
ld_trip_load_652_a_2,82.039998,-0.048666,82.041075,-0.048637,0.000000,0.000000
trip_load_652_a_h_5,82.039998,-0.048666,82.041075,-0.048637,0.000000,0.000000
ld_trip_load_652_a_5,82.039998,-0.048666,82.041075,-0.048637,0.000000,0.000000
trip_load_652_a_h_4,82.039998,-0.048666,82.041075,-0.048637,0.000000,0.000000
ld_trip_load_652_a_4,82.039998,-0.048666,82.041075,-0.048637,0.000000,0.000000
trip_load_652_a_h_7,82.039998,-0.048666,82.041075,-0.048637,0.000000,0.000000
ld_trip_load_652_a_7,82.039998,-0.048666,82.041075,-0.048637,0.000000,0.000000
trip_load_652_a_h_6,82.039998,-0.048666,82.041075,-0.048637,0.000000,0.000000
ld_trip_load_652_a_6,82.039998,-0.048666,82.041075,-0.048637,0.000000,0.000000
trip_load_652_a_h_9,82.039998,-0.048666,82.041075,-0.048637,0.000000,0.000000
ld_trip_load_652_a_9,82.039998,-0.048666,82.041075,-0.048637,0.000000,0.000000
trip_load_652_a_h_8,82.039998,-0.048666,82.041075,-0.048637,0.000000,0.000000
ld_trip_load_652_a_8,82.039998,-0.048666,82.041075,-0.048637,0.000000,0.000000
trip_load_611_c_h_23,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_23,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_node_680_c_2,82.234551,2.056054,82.234551,2.056054,0.000000,0.000000
trip_load_611_c_h_24,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_24,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_node_680_c_3,82.234551,2.056054,82.234551,2.056054,0.000000,0.000000
trip_load_611_c_h_25,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_25,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_load_611_c_h_26,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_26,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_node_680_c_1,82.234551,2.056054,82.234551,2.056054,0.000000,0.000000
trip_load_611_c_h_20,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_20,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_load_611_c_h_21,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_21,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_node_680_c_4,82.234551,2.056054,82.234551,2.056054,0.000000,0.000000
trip_load_611_c_h_22,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_22,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_node_680_c_5,82.234551,2.056054,82.234551,2.056054,0.000000,0.000000
trip_load_692_c_h_1,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_1,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
trip_load_692_c_h_4,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_4,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
trip_load_692_c_h_5,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_5,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
n680,1640.917655,-0.048551,1636.776364,4.155805,1644.702233,2.056064
trip_load_692_c_h_2,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_2,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
trip_load_692_c_h_3,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_3,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
trip_load_692_c_h_8,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_8,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
trip_load_692_c_h_9,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_9,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
n684,1640.971543,-0.048549,0.000000,0.000000,1644.679552,2.056082
trip_load_692_c_h_6,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_6,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
trip_load_692_c_h_7,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_7,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
trip_load_611_c_h_16,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_16,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_load_611_c_h_17,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_17,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_load_611_c_h_18,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_18,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_load_611_c_h_19,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_19,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_load_611_c_h_34,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_34,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_load_611_c_h_35,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_35,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_load_611_c_h_36,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_36,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_load_645_b_h_11,80.247156,4.164162,80.248257,4.164193,0.000000,0.000000
ld_trip_load_645_b_11,80.247156,4.164162,80.248257,4.164193,0.000000,0.000000
trip_load_611_c_h_37,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_37,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_load_645_b_h_10,80.247156,4.164162,80.248257,4.164193,0.000000,0.000000
ld_trip_load_645_b_10,80.247156,4.164162,80.248257,4.164193,0.000000,0.000000
trip_load_611_c_h_30,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_30,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_load_645_b_h_13,80.247156,4.164162,80.248257,4.164193,0.000000,0.000000
ld_trip_load_645_b_13,80.247156,4.164162,80.248257,4.164193,0.000000,0.000000
trip_load_611_c_h_31,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_31,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_load_645_b_h_12,80.247156,4.164162,80.248257,4.164193,0.000000,0.000000
ld_trip_load_645_b_12,80.247156,4.164162,80.248257,4.164193,0.000000,0.000000
trip_load_611_c_h_32,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_32,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_load_633_c_h_39,80.469702,2.066029,80.470800,2.066060,0.000000,0.000000
ld_trip_load_633_c_39,80.469702,2.066029,80.470800,2.066060,0.000000,0.000000
trip_load_645_b_h_15,80.247156,4.164162,80.248257,4.164193,0.000000,0.000000
ld_trip_load_645_b_15,80.247156,4.164162,80.248257,4.164193,0.000000,0.000000
trip_load_611_c_h_33,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_33,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_load_633_c_h_38,80.469702,2.066029,80.470800,2.066060,0.000000,0.000000
ld_trip_load_633_c_38,80.469702,2.066029,80.470800,2.066060,0.000000,0.000000
trip_load_645_b_h_14,80.247156,4.164162,80.248257,4.164193,0.000000,0.000000
ld_trip_load_645_b_14,80.247156,4.164162,80.248257,4.164193,0.000000,0.000000
trip_load_633_c_h_40,80.469702,2.066029,80.470800,2.066060,0.000000,0.000000
ld_trip_load_633_c_40,80.469702,2.066029,80.470800,2.066060,0.000000,0.000000
trip_load_692_a_h_25,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
ld_trip_load_692_a_25,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
trip_load_692_a_h_24,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
ld_trip_load_692_a_24,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
trip_load_692_a_h_23,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
ld_trip_load_692_a_23,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
trip_node_675_b_1,82.241876,4.153829,82.241876,4.153829,0.000000,0.000000
trip_load_692_a_h_22,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
ld_trip_load_692_a_22,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
trip_node_675_b_2,82.241876,4.153829,82.241876,4.153829,0.000000,0.000000
trip_load_692_a_h_21,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
ld_trip_load_692_a_21,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
trip_load_692_a_h_20,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
ld_trip_load_692_a_20,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
trip_load_611_c_h_27,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_27,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_load_692_a_h_29,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
ld_trip_load_692_a_29,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
trip_node_675_b_3,82.241876,4.153829,82.241876,4.153829,0.000000,0.000000
trip_load_611_c_h_28,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_28,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_load_692_a_h_28,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
ld_trip_load_692_a_28,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
trip_node_675_b_4,82.241876,4.153829,82.241876,4.153829,0.000000,0.000000
trip_load_611_c_h_29,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_29,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_load_692_a_h_27,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
ld_trip_load_692_a_27,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
trip_node_675_b_5,82.241876,4.153829,82.241876,4.153829,0.000000,0.000000
trip_load_692_a_h_26,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
ld_trip_load_692_a_26,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
trip_load_671_c_h_9,82.235896,2.056095,82.236970,2.056124,0.000000,0.000000
ld_trip_load_671_c_9,82.235896,2.056095,82.236970,2.056124,0.000000,0.000000
trip_load_633_c_h_29,80.469702,2.066029,80.470800,2.066060,0.000000,0.000000
ld_trip_load_633_c_29,80.469702,2.066029,80.470800,2.066060,0.000000,0.000000
trip_load_680_b_h_40,81.837719,4.155780,81.838798,4.155810,0.000000,0.000000
ld_trip_load_680_b_40,81.837719,4.155780,81.838798,4.155810,0.000000,0.000000
trip_load_633_c_h_28,80.469702,2.066029,80.470800,2.066060,0.000000,0.000000
ld_trip_load_633_c_28,80.469702,2.066029,80.470800,2.066060,0.000000,0.000000
trip_load_633_c_h_27,80.469702,2.066029,80.470800,2.066060,0.000000,0.000000
ld_trip_load_633_c_27,80.469702,2.066029,80.470800,2.066060,0.000000,0.000000
trip_load_671_c_h_2,82.235896,2.056095,82.236970,2.056124,0.000000,0.000000
ld_trip_load_671_c_2,82.235896,2.056095,82.236970,2.056124,0.000000,0.000000
trip_load_671_c_h_1,82.235896,2.056095,82.236970,2.056124,0.000000,0.000000
ld_trip_load_671_c_1,82.235896,2.056095,82.236970,2.056124,0.000000,0.000000
trip_load_671_c_h_4,82.235896,2.056095,82.236970,2.056124,0.000000,0.000000
ld_trip_load_671_c_4,82.235896,2.056095,82.236970,2.056124,0.000000,0.000000
trip_load_611_c_h_40,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_40,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_load_671_c_h_3,82.235896,2.056095,82.236970,2.056124,0.000000,0.000000
ld_trip_load_671_c_3,82.235896,2.056095,82.236970,2.056124,0.000000,0.000000
trip_load_671_c_h_6,82.235896,2.056095,82.236970,2.056124,0.000000,0.000000
ld_trip_load_671_c_6,82.235896,2.056095,82.236970,2.056124,0.000000,0.000000
trip_load_671_c_h_5,82.235896,2.056095,82.236970,2.056124,0.000000,0.000000
ld_trip_load_671_c_5,82.235896,2.056095,82.236970,2.056124,0.000000,0.000000
trip_load_671_c_h_8,82.235896,2.056095,82.236970,2.056124,0.000000,0.000000
ld_trip_load_671_c_8,82.235896,2.056095,82.236970,2.056124,0.000000,0.000000
trip_load_671_c_h_7,82.235896,2.056095,82.236970,2.056124,0.000000,0.000000
ld_trip_load_671_c_7,82.235896,2.056095,82.236970,2.056124,0.000000,0.000000
trip_load_692_a_h_14,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
ld_trip_load_692_a_14,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
trip_load_692_a_h_13,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
ld_trip_load_692_a_13,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
trip_load_692_a_h_12,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
ld_trip_load_692_a_12,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
trip_load_692_a_h_11,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
ld_trip_load_692_a_11,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
trip_load_692_a_h_10,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
ld_trip_load_692_a_10,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
trip_load_633_c_h_37,80.469702,2.066029,80.470800,2.066060,0.000000,0.000000
ld_trip_load_633_c_37,80.469702,2.066029,80.470800,2.066060,0.000000,0.000000
trip_load_633_c_h_36,80.469702,2.066029,80.470800,2.066060,0.000000,0.000000
ld_trip_load_633_c_36,80.469702,2.066029,80.470800,2.066060,0.000000,0.000000
trip_load_633_c_h_35,80.469702,2.066029,80.470800,2.066060,0.000000,0.000000
ld_trip_load_633_c_35,80.469702,2.066029,80.470800,2.066060,0.000000,0.000000
trip_load_633_c_h_34,80.469702,2.066029,80.470800,2.066060,0.000000,0.000000
ld_trip_load_633_c_34,80.469702,2.066029,80.470800,2.066060,0.000000,0.000000
trip_load_692_a_h_19,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
ld_trip_load_692_a_19,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
trip_load_611_c_h_38,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_38,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_load_633_c_h_33,80.469702,2.066029,80.470800,2.066060,0.000000,0.000000
ld_trip_load_633_c_33,80.469702,2.066029,80.470800,2.066060,0.000000,0.000000
trip_load_692_a_h_18,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
ld_trip_load_692_a_18,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
trip_load_611_c_h_39,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
ld_trip_load_611_c_39,82.230084,2.056023,82.231158,2.056052,0.000000,0.000000
trip_load_633_c_h_32,80.469702,2.066029,80.470800,2.066060,0.000000,0.000000
ld_trip_load_633_c_32,80.469702,2.066029,80.470800,2.066060,0.000000,0.000000
trip_load_692_a_h_17,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
ld_trip_load_692_a_17,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
trip_load_633_c_h_31,80.469702,2.066029,80.470800,2.066060,0.000000,0.000000
ld_trip_load_633_c_31,80.469702,2.066029,80.470800,2.066060,0.000000,0.000000
trip_load_692_a_h_16,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
ld_trip_load_692_a_16,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
trip_load_633_c_h_30,80.469702,2.066029,80.470800,2.066060,0.000000,0.000000
ld_trip_load_633_c_30,80.469702,2.066029,80.470800,2.066060,0.000000,0.000000
trip_load_692_a_h_15,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
ld_trip_load_692_a_15,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
trip_load_671_b_h_11,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
ld_trip_load_671_b_11,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
trip_load_671_b_h_12,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
ld_trip_load_671_b_12,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
trip_load_671_b_h_10,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
ld_trip_load_671_b_10,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
trip_load_671_b_h_15,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
ld_trip_load_671_b_15,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
trip_load_671_b_h_16,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
ld_trip_load_671_b_16,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
trip_load_671_b_h_13,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
ld_trip_load_671_b_13,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
trip_load_671_b_h_14,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
ld_trip_load_671_b_14,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
trip_load_671_b_h_19,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
ld_trip_load_671_b_19,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
trip_load_671_b_h_17,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
ld_trip_load_671_b_17,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
trip_load_671_b_h_18,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
ld_trip_load_671_b_18,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
trip_load_632_b_h_11,80.249718,4.164196,80.250819,4.164227,0.000000,0.000000
ld_trip_load_632_b_11,80.249718,4.164196,80.250819,4.164227,0.000000,0.000000
trip_load_632_b_h_10,80.249718,4.164196,80.250819,4.164227,0.000000,0.000000
ld_trip_load_632_b_10,80.249718,4.164196,80.250819,4.164227,0.000000,0.000000
trip_load_632_b_h_13,80.249718,4.164196,80.250819,4.164227,0.000000,0.000000
ld_trip_load_632_b_13,80.249718,4.164196,80.250819,4.164227,0.000000,0.000000
trip_load_632_b_h_12,80.249718,4.164196,80.250819,4.164227,0.000000,0.000000
ld_trip_load_632_b_12,80.249718,4.164196,80.250819,4.164227,0.000000,0.000000
trip_load_675_b_h_2,82.241342,4.153814,82.242416,4.153843,0.000000,0.000000
ld_trip_load_675_b_2,82.241342,4.153814,82.242416,4.153843,0.000000,0.000000
trip_load_675_b_h_3,82.241342,4.153814,82.242416,4.153843,0.000000,0.000000
ld_trip_load_675_b_3,82.241342,4.153814,82.242416,4.153843,0.000000,0.000000
trip_load_675_b_h_4,82.241342,4.153814,82.242416,4.153843,0.000000,0.000000
ld_trip_load_675_b_4,82.241342,4.153814,82.242416,4.153843,0.000000,0.000000
trip_load_675_b_h_5,82.241342,4.153814,82.242416,4.153843,0.000000,0.000000
ld_trip_load_675_b_5,82.241342,4.153814,82.242416,4.153843,0.000000,0.000000
trip_load_675_b_h_1,82.241342,4.153814,82.242416,4.153843,0.000000,0.000000
ld_trip_load_675_b_1,82.241342,4.153814,82.242416,4.153843,0.000000,0.000000
trip_node_684_a_1,82.048015,-0.048559,82.048015,-0.048559,0.000000,0.000000
trip_load_675_b_h_6,82.241342,4.153814,82.242416,4.153843,0.000000,0.000000
ld_trip_load_675_b_6,82.241342,4.153814,82.242416,4.153843,0.000000,0.000000
trip_node_684_a_5,82.048015,-0.048559,82.048015,-0.048559,0.000000,0.000000
trip_load_675_b_h_7,82.241342,4.153814,82.242416,4.153843,0.000000,0.000000
ld_trip_load_675_b_7,82.241342,4.153814,82.242416,4.153843,0.000000,0.000000
trip_node_684_a_4,82.048015,-0.048559,82.048015,-0.048559,0.000000,0.000000
trip_load_675_b_h_8,82.241342,4.153814,82.242416,4.153843,0.000000,0.000000
ld_trip_load_675_b_8,82.241342,4.153814,82.242416,4.153843,0.000000,0.000000
trip_node_684_a_3,82.048015,-0.048559,82.048015,-0.048559,0.000000,0.000000
trip_load_675_b_h_9,82.241342,4.153814,82.242416,4.153843,0.000000,0.000000
ld_trip_load_675_b_9,82.241342,4.153814,82.242416,4.153843,0.000000,0.000000
trip_node_684_a_2,82.048015,-0.048559,82.048015,-0.048559,0.000000,0.000000
trip_load_671_b_h_22,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
ld_trip_load_671_b_22,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
trip_load_671_b_h_23,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
ld_trip_load_671_b_23,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
trip_load_671_b_h_20,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
ld_trip_load_671_b_20,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
trip_load_671_b_h_21,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
ld_trip_load_671_b_21,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
trip_load_671_b_h_26,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
ld_trip_load_671_b_26,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
trip_load_671_b_h_27,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
ld_trip_load_671_b_27,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
trip_load_671_b_h_24,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
ld_trip_load_671_b_24,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
trip_load_671_b_h_25,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
ld_trip_load_671_b_25,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
trip_load_632_b_h_20,80.249718,4.164196,80.250819,4.164227,0.000000,0.000000
ld_trip_load_632_b_20,80.249718,4.164196,80.250819,4.164227,0.000000,0.000000
trip_load_671_b_h_28,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
ld_trip_load_671_b_28,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
trip_load_671_b_h_29,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
ld_trip_load_671_b_29,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
trip_load_632_b_h_22,80.249718,4.164196,80.250819,4.164227,0.000000,0.000000
ld_trip_load_632_b_22,80.249718,4.164196,80.250819,4.164227,0.000000,0.000000
trip_load_632_b_h_21,80.249718,4.164196,80.250819,4.164227,0.000000,0.000000
ld_trip_load_632_b_21,80.249718,4.164196,80.250819,4.164227,0.000000,0.000000
trip_load_632_b_h_24,80.249718,4.164196,80.250819,4.164227,0.000000,0.000000
ld_trip_load_632_b_24,80.249718,4.164196,80.250819,4.164227,0.000000,0.000000
trip_load_632_b_h_23,80.249718,4.164196,80.250819,4.164227,0.000000,0.000000
ld_trip_load_632_b_23,80.249718,4.164196,80.250819,4.164227,0.000000,0.000000
trip_load_632_b_h_15,80.249718,4.164196,80.250819,4.164227,0.000000,0.000000
ld_trip_load_632_b_15,80.249718,4.164196,80.250819,4.164227,0.000000,0.000000
xfmr_meter_692_b_3,0.000000,0.000000,1636.850989,4.155836,0.000000,0.000000
trip_load_632_b_h_14,80.249718,4.164196,80.250819,4.164227,0.000000,0.000000
ld_trip_load_632_b_14,80.249718,4.164196,80.250819,4.164227,0.000000,0.000000
xfmr_meter_692_b_4,0.000000,0.000000,1636.850989,4.155836,0.000000,0.000000
trip_load_632_b_h_17,80.249718,4.164196,80.250819,4.164227,0.000000,0.000000
ld_trip_load_632_b_17,80.249718,4.164196,80.250819,4.164227,0.000000,0.000000
xfmr_meter_692_b_5,0.000000,0.000000,1636.850989,4.155836,0.000000,0.000000
trip_load_632_b_h_16,80.249718,4.164196,80.250819,4.164227,0.000000,0.000000
ld_trip_load_632_b_16,80.249718,4.164196,80.250819,4.164227,0.000000,0.000000
trip_load_632_b_h_19,80.249718,4.164196,80.250819,4.164227,0.000000,0.000000
ld_trip_load_632_b_19,80.249718,4.164196,80.250819,4.164227,0.000000,0.000000
xfmr_meter_684_a_5,1640.960321,-0.048556,0.000000,0.000000,0.000000,0.000000
trip_load_632_b_h_18,80.249718,4.164196,80.250819,4.164227,0.000000,0.000000
ld_trip_load_632_b_18,80.249718,4.164196,80.250819,4.164227,0.000000,0.000000
xfmr_meter_692_b_1,0.000000,0.000000,1636.850989,4.155836,0.000000,0.000000
xfmr_meter_692_b_2,0.000000,0.000000,1636.850989,4.155836,0.000000,0.000000
xfmr_meter_684_a_1,1640.960321,-0.048556,0.000000,0.000000,0.000000,0.000000
xfmr_meter_684_a_2,1640.960321,-0.048556,0.000000,0.000000,0.000000,0.000000
xfmr_meter_684_a_3,1640.960321,-0.048556,0.000000,0.000000,0.000000,0.000000
xfmr_meter_684_a_4,1640.960321,-0.048556,0.000000,0.000000,0.000000,0.000000
trip_load_671_b_h_30,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
