Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2, I3_1, Ang3_1, I3_2, Ang3_2, I3_3, Ang3_3, I3_4, Ang3_4, Iresid3, AngResid3
Transformer.XFMR_671_B_1,    1.27907,   -92.92,    1.27906,    87.14,          0,     0.00,          0,     0.00, 0.00142358,   177.34, 0.0000116848,   177.34,    0.02846,   177.34,          0,     0.00,          0,     0.00,  0.0284717,   177.34,    25.5811,    87.21,    25.5811,   -92.66,          0,     0.00,          0,     0.00,  0.0569434,    -2.66
Transformer.XFMR_671_B_2,    1.27907,   -92.92,    1.27906,    87.14,          0,     0.00,          0,     0.00, 0.00142358,   177.34, 0.0000116853,   177.34,    0.02846,   177.34,          0,     0.00,          0,     0.00,  0.0284717,   177.34,    25.5811,    87.21,    25.5811,   -92.66,          0,     0.00,          0,     0.00,  0.0569434,    -2.66
Transformer.XFMR_671_B_3,    1.27907,   -92.92,    1.27906,    87.14,          0,     0.00,          0,     0.00, 0.00142358,   177.34, 0.0000116839,   177.34,    0.02846,   177.34,          0,     0.00,          0,     0.00,  0.0284717,   177.34,    25.5811,    87.21,    25.5811,   -92.66,          0,     0.00,          0,     0.00,  0.0569434,    -2.66
Transformer.XFMR_671_B_4,    1.27907,   -92.92,    1.27906,    87.14,          0,     0.00,          0,     0.00, 0.00142358,   177.34, 0.0000116839,   177.34,    0.02846,   177.34,          0,     0.00,          0,     0.00,  0.0284717,   177.34,    25.5811,    87.21,    25.5811,   -92.66,          0,     0.00,          0,     0.00,  0.0569434,    -2.66
Transformer.XFMR_671_B_5,    1.27907,   -92.92,    1.27906,    87.14,          0,     0.00,          0,     0.00, 0.00142358,   177.34, 0.0000116839,   177.34,    0.02846,   177.34,          0,     0.00,          0,     0.00,  0.0284717,   177.34,    25.5811,    87.21,    25.5811,   -92.66,          0,     0.00,          0,     0.00,  0.0569434,    -2.66
Transformer.XFMR_671_C_1, 0.00573343,    58.51, 0.00429978,  -121.49,          0,     0.00,          0,     0.00, 0.00143365,    58.51, 0.0000117667,    58.51,  0.0286613,    58.51,          0,     0.00,          0,     0.00,  0.0286731,    58.51,  0.0573343,  -121.49, 0.0000118728,  -121.49,          0,     0.00,          0,     0.00,  0.0573461,  -121.49
Transformer.XFMR_671_C_2, 0.00573343,    58.51, 0.00429978,  -121.49,          0,     0.00,          0,     0.00, 0.00143365,    58.51, 0.0000117672,    58.51,  0.0286613,    58.51,          0,     0.00,          0,     0.00,  0.0286731,    58.51,  0.0573343,  -121.49, 0.0000118728,  -121.49,          0,     0.00,          0,     0.00,  0.0573461,  -121.49
Transformer.XFMR_671_C_3, 0.00573343,    58.51, 0.00429978,  -121.49,          0,     0.00,          0,     0.00, 0.00143365,    58.51, 0.0000117671,    58.51,  0.0286613,    58.51,          0,     0.00,          0,     0.00,  0.0286731,    58.51,  0.0573343,  -121.49, 0.0000118726,  -121.49,          0,     0.00,          0,     0.00,  0.0573461,  -121.49
Transformer.XFMR_671_C_4, 0.00573343,    58.51, 0.00429978,  -121.49,          0,     0.00,          0,     0.00, 0.00143365,    58.51, 0.0000117671,    58.51,  0.0286613,    58.51,          0,     0.00,          0,     0.00,  0.0286731,    58.51,  0.0573343,  -121.49, 0.0000118726,  -121.49,          0,     0.00,          0,     0.00,  0.0573461,  -121.49
Transformer.XFMR_671_C_5, 0.00573343,    58.51, 0.00429978,  -121.49,          0,     0.00,          0,     0.00, 0.00143365,    58.51, 0.0000117671,    58.51,  0.0286613,    58.51,          0,     0.00,          0,     0.00,  0.0286731,    58.51,  0.0573343,  -121.49, 0.0000118726,  -121.49,          0,     0.00,          0,     0.00,  0.0573461,  -121.49
Transformer.XFMR_680_A_1,    1.27044,    26.23,    1.27043,  -153.70,          0,     0.00,          0,     0.00, 0.00141528,   -63.50,    25.4085,  -153.51,    25.4085,    26.42,          0,     0.00,          0,     0.00,  0.0283057,   -63.51,  0.0565997,   116.50, 0.000011718,   116.49,          0,     0.00,          0,     0.00,  0.0566114,   116.50
Transformer.XFMR_680_A_2,    1.27044,    26.23,    1.27043,  -153.70,          0,     0.00,          0,     0.00, 0.00141528,   -63.50,    25.4085,  -153.51,    25.4085,    26.42,          0,     0.00,          0,     0.00,  0.0283057,   -63.51,  0.0565997,   116.50, 0.0000117172,   116.49,          0,     0.00,          0,     0.00,  0.0566114,   116.50
Transformer.XFMR_680_A_3,    1.27044,    26.23,    1.27043,  -153.70,          0,     0.00,          0,     0.00, 0.00141528,   -63.50,    25.4085,  -153.51,    25.4085,    26.42,          0,     0.00,          0,     0.00,  0.0283057,   -63.51,  0.0565997,   116.50, 0.0000117172,   116.49,          0,     0.00,          0,     0.00,  0.0566114,   116.50
Transformer.XFMR_680_A_4,    1.27044,    26.23,    1.27043,  -153.70,          0,     0.00,          0,     0.00, 0.00141528,   -63.50,    25.4085,  -153.51,    25.4085,    26.42,          0,     0.00,          0,     0.00,  0.0283057,   -63.51,  0.0565997,   116.50, 0.0000117172,   116.49,          0,     0.00,          0,     0.00,  0.0566114,   116.50
Transformer.XFMR_680_A_5,    1.27044,    26.23,    1.27043,  -153.70,          0,     0.00,          0,     0.00, 0.00141528,   -63.50,    25.4085,  -153.51,    25.4085,    26.42,          0,     0.00,          0,     0.00,  0.0283057,   -63.51,  0.0565997,   116.50, 0.0000117172,   116.49,          0,     0.00,          0,     0.00,  0.0566114,   116.50
Transformer.XFMR_680_B_1,    1.27908,   -92.93,    1.27907,    87.13,          0,     0.00,          0,     0.00,  0.0014236,   177.33, 0.000011684,   177.33,  0.0284603,   177.33,          0,     0.00,          0,     0.00,   0.028472,   177.33,    25.5814,    87.20,    25.5813,   -92.68,          0,     0.00,          0,     0.00,  0.0569439,    -2.67
Transformer.XFMR_680_B_2,    1.27908,   -92.93,    1.27907,    87.13,          0,     0.00,          0,     0.00,  0.0014236,   177.33, 0.000011684,   177.33,  0.0284603,   177.33,          0,     0.00,          0,     0.00,   0.028472,   177.33,    25.5814,    87.20,    25.5813,   -92.68,          0,     0.00,          0,     0.00,  0.0569439,    -2.67
Transformer.XFMR_680_B_3,    1.27908,   -92.93,    1.27907,    87.13,          0,     0.00,          0,     0.00,  0.0014236,   177.33, 0.0000116845,   177.33,  0.0284603,   177.33,          0,     0.00,          0,     0.00,   0.028472,   177.33,    25.5814,    87.20,    25.5813,   -92.68,          0,     0.00,          0,     0.00,  0.0569439,    -2.67
Transformer.XFMR_680_B_4,    1.27908,   -92.93,    1.27907,    87.13,          0,     0.00,          0,     0.00,  0.0014236,   177.33, 0.0000116845,   177.33,  0.0284603,   177.33,          0,     0.00,          0,     0.00,   0.028472,   177.33,    25.5814,    87.20,    25.5813,   -92.68,          0,     0.00,          0,     0.00,  0.0569439,    -2.67
Transformer.XFMR_680_B_5,    1.27908,   -92.93,    1.27907,    87.13,          0,     0.00,          0,     0.00,  0.0014236,   177.33, 0.0000116845,   177.33,  0.0284603,   177.33,          0,     0.00,          0,     0.00,   0.028472,   177.33,    25.5814,    87.20,    25.5813,   -92.68,          0,     0.00,          0,     0.00,  0.0569439,    -2.67
Transformer.XFMR_680_C_1, 0.00573369,    58.52, 0.00429997,  -121.48,          0,     0.00,          0,     0.00, 0.00143372,    58.52, 0.0000117678,    58.52,  0.0286626,    58.52,          0,     0.00,          0,     0.00,  0.0286744,    58.52,  0.0573368,  -121.48, 0.0000118736,  -121.49,          0,     0.00,          0,     0.00,  0.0573487,  -121.48
Transformer.XFMR_680_C_2, 0.00573369,    58.52, 0.00429997,  -121.48,          0,     0.00,          0,     0.00, 0.00143372,    58.52, 0.0000117681,    58.51,  0.0286626,    58.52,          0,     0.00,          0,     0.00,  0.0286744,    58.52,  0.0573368,  -121.48, 0.0000118739,  -121.48,          0,     0.00,          0,     0.00,  0.0573487,  -121.48
Transformer.XFMR_680_C_3, 0.00573369,    58.52, 0.00429997,  -121.48,          0,     0.00,          0,     0.00, 0.00143372,    58.52, 0.0000117681,    58.51,  0.0286626,    58.52,          0,     0.00,          0,     0.00,  0.0286744,    58.52,  0.0573368,  -121.48, 0.0000118729,  -121.48,          0,     0.00,          0,     0.00,  0.0573487,  -121.48
Transformer.XFMR_680_C_4, 0.00573369,    58.52, 0.00429997,  -121.48,          0,     0.00,          0,     0.00, 0.00143372,    58.52, 0.0000117681,    58.51,  0.0286626,    58.52,          0,     0.00,          0,     0.00,  0.0286744,    58.52,  0.0573368,  -121.48, 0.0000118729,  -121.48,          0,     0.00,          0,     0.00,  0.0573487,  -121.48
Transformer.XFMR_680_C_5, 0.00573369,    58.52, 0.00429997,  -121.48,          0,     0.00,          0,     0.00, 0.00143372,    58.52, 0.000011767,    58.51,  0.0286626,    58.52,          0,     0.00,          0,     0.00,  0.0286744,    58.52,  0.0573368,  -121.48, 0.0000118716,  -121.48,          0,     0.00,          0,     0.00,  0.0573487,  -121.48
Line.TRIP_LINE_680_C_H_33, 1.47073E-6,  -121.48, 1.48385E-6,    58.52,          0,     0.00,          0,     0.00, 1.31236E-8,    58.54, 7.71732E-12,   135.00, 4.09273E-12,     0.00,          0,     0.00,          0,     0.00, 5.62491E-12,   104.04,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_680_C_H_34, 1.47073E-6,  -121.48, 1.48385E-6,    58.52,          0,     0.00,          0,     0.00, 1.31213E-8,    58.54, 3.88536E-12,   110.56, 4.54747E-13,     0.00,          0,     0.00,          0,     0.00, 3.74994E-12,   104.04,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_680_C_H_35, 1.47073E-6,  -121.48, 1.48385E-6,    58.52,          0,     0.00,          0,     0.00, 1.31213E-8,    58.54, 3.88536E-12,   110.56, 4.54747E-13,     0.00,          0,     0.00,          0,     0.00, 3.74994E-12,   104.04,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_680_C_H_36, 1.47073E-6,  -121.48, 1.48385E-6,    58.52,          0,     0.00,          0,     0.00, 1.31213E-8,    58.54, 3.88536E-12,   110.56, 4.54747E-13,     0.00,          0,     0.00,          0,     0.00, 3.74994E-12,   104.04,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_680_C_H_37, 1.47073E-6,  -121.48, 1.48385E-6,    58.52,          0,     0.00,          0,     0.00, 1.31213E-8,    58.54, 3.88536E-12,   110.56, 4.54747E-13,     0.00,          0,     0.00,          0,     0.00, 3.74994E-12,   104.04,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_680_C_H_38, 1.47073E-6,  -121.48, 1.48385E-6,    58.52,          0,     0.00,          0,     0.00, 1.31213E-8,    58.54, 3.88536E-12,   110.56, 4.54747E-13,     0.00,          0,     0.00,          0,     0.00, 3.74994E-12,   104.04,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_680_C_H_39, 1.47073E-6,  -121.48, 1.48385E-6,    58.52,          0,     0.00,          0,     0.00, 1.31213E-8,    58.54, 3.88536E-12,   110.56, 4.54747E-13,     0.00,          0,     0.00,          0,     0.00, 3.74994E-12,   104.04,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_680_C_H_40, 1.47073E-6,  -121.48, 1.48385E-6,    58.52,          0,     0.00,          0,     0.00, 1.31213E-8,    58.54, 3.88536E-12,   110.56, 4.54747E-13,     0.00,          0,     0.00,          0,     0.00, 3.74994E-12,   104.04,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Capacitor.CAP1,    256.096,   116.30,    257.524,    -2.78,    259.509,  -121.61,          0,     0.00,    8.65698,   -27.03,    256.096,   -63.70,    257.524,   177.22,    259.509,    58.39,          0,     0.00,    8.65698,   152.97,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Capacitor.CAP2,    213.413,   116.30,    214.603,    -2.78,    216.258,  -121.61,          0,     0.00,    7.21415,   -27.03,    213.413,   -63.70,    214.603,   177.22,    216.258,    58.39,          0,     0.00,    7.21415,   152.97,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_1,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_2,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_3,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_4,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_5,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_6,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_7,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_8,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_9,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_10,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_11,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_12,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_13,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_14,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_15,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_16,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_17,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_18,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_19,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_20,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_21,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_22,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_23,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_24,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_25,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_26,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_27,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_28,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_29,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_30,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_31,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_32,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_33,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_34,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_35,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_36,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_37,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_38,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_39,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_680_A_40,    3.17606,    26.49,    3.17606,  -153.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_633_A_1,    3.10822,    27.42,    3.10822,  -152.58,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_633_A_2,    3.10822,    27.42,    3.10822,  -152.58,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_633_A_3,    3.10822,    27.42,    3.10822,  -152.58,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_633_A_4,    3.10822,    27.42,    3.10822,  -152.58,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_633_A_5,    3.10822,    27.42,    3.10822,  -152.58,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_633_A_6,    3.10822,    27.42,    3.10822,  -152.58,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_633_A_7,    3.10822,    27.42,    3.10822,  -152.58,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_633_A_8,    3.10822,    27.42,    3.10822,  -152.58,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_633_A_9,    3.10822,    27.42,    3.10822,  -152.58,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_633_A_10,    3.10822,    27.42,    3.10822,  -152.58,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_633_A_11,    3.10822,    27.42,    3.10822,  -152.58,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_633_A_12,    3.10822,    27.42,    3.10822,  -152.58,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.TRIP_LOAD_633_A_13,    3.10822,    27.42,    3.10822,  -152.58,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
