# Master_volt.csv run at 2000-01-01 00:00:00 EST on 2616 powerflow objects (not all are nodes)
node_name,voltA_mag,voltA_angle,voltB_mag,voltB_angle,voltC_mag,voltC_angle
xfmr_meter_645_c_2,0.000000,0.000000,0.000000,0.000000,98.743191,1.561079
xfmr_meter_645_c_3,0.000000,0.000000,0.000000,0.000000,98.743191,1.561079
xfmr_meter_645_c_1,0.000000,0.000000,0.000000,0.000000,98.743191,1.561079
trip_node_632_a_1,4.931222,-0.538145,4.931222,-0.538145,0.000000,0.000000
trip_node_692_c_2,5.047814,1.551791,5.047814,1.551791,0.000000,0.000000
trip_node_632_a_2,4.931222,-0.538145,4.931222,-0.538145,0.000000,0.000000
trip_node_692_c_1,5.047814,1.551791,5.047814,1.551791,0.000000,0.000000
trip_node_684_c_5,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_node_684_c_4,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_node_692_c_5,5.047814,1.551791,5.047814,1.551791,0.000000,0.000000
trip_node_692_c_4,5.047814,1.551791,5.047814,1.551791,0.000000,0.000000
trip_node_692_c_3,5.047814,1.551791,5.047814,1.551791,0.000000,0.000000
trip_node_671_b_3,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
trip_node_671_b_4,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
trip_node_671_b_5,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
trip_node_632_a_5,4.931222,-0.538145,4.931222,-0.538145,0.000000,0.000000
trip_node_684_c_3,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_node_684_c_2,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_node_632_a_3,4.931222,-0.538145,4.931222,-0.538145,0.000000,0.000000
trip_node_671_b_1,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
trip_node_684_c_1,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_node_632_a_4,4.931222,-0.538145,4.931222,-0.538145,0.000000,0.000000
trip_node_671_b_2,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
xfmr_meter_671_c_5,0.000000,0.000000,0.000000,0.000000,100.959198,1.551820
xfmr_meter_671_c_1,0.000000,0.000000,0.000000,0.000000,100.959198,1.551820
xfmr_meter_671_c_2,0.000000,0.000000,0.000000,0.000000,100.959198,1.551820
xfmr_meter_671_c_3,0.000000,0.000000,0.000000,0.000000,100.959198,1.551820
xfmr_meter_671_c_4,0.000000,0.000000,0.000000,0.000000,100.959198,1.551820
trip_load_675_a_h_32,5.063009,-0.555468,5.063009,-0.555468,0.000000,0.000000
trip_load_675_a_h_33,5.063009,-0.555468,5.063009,-0.555468,0.000000,0.000000
trip_load_675_a_h_30,5.063009,-0.555468,5.063009,-0.555468,0.000000,0.000000
trip_load_675_a_h_31,5.063009,-0.555468,5.063009,-0.555468,0.000000,0.000000
trip_load_675_a_h_25,5.063009,-0.555468,5.063009,-0.555468,0.000000,0.000000
trip_load_680_c_h_18,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_675_a_h_26,5.063009,-0.555468,5.063009,-0.555468,0.000000,0.000000
trip_load_680_c_h_19,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_675_a_h_23,5.063009,-0.555468,5.063009,-0.555468,0.000000,0.000000
trip_load_680_c_h_16,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_675_a_h_24,5.063009,-0.555468,5.063009,-0.555468,0.000000,0.000000
trip_load_680_c_h_17,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_675_a_h_29,5.063009,-0.555468,5.063009,-0.555468,0.000000,0.000000
trip_load_675_a_h_27,5.063009,-0.555468,5.063009,-0.555468,0.000000,0.000000
trip_load_675_a_h_28,5.063009,-0.555468,5.063009,-0.555468,0.000000,0.000000
meter_652_a,100.732845,-0.552052,0.000000,0.000000,0.000000,0.000000
trip_load_680_c_h_10,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_680_c_h_11,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_680_c_h_14,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_680_c_h_15,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_680_c_h_12,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_680_c_h_13,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_675_a_h_40,5.063009,-0.555468,5.063009,-0.555468,0.000000,0.000000
trip_load_675_a_h_36,5.063009,-0.555468,5.063009,-0.555468,0.000000,0.000000
trip_load_680_c_h_29,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_675_a_h_37,5.063009,-0.555468,5.063009,-0.555468,0.000000,0.000000
trip_load_675_a_h_34,5.063009,-0.555468,5.063009,-0.555468,0.000000,0.000000
trip_load_680_c_h_27,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_675_a_h_35,5.063009,-0.555468,5.063009,-0.555468,0.000000,0.000000
trip_load_680_c_h_28,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_675_a_h_38,5.063009,-0.555468,5.063009,-0.555468,0.000000,0.000000
trip_load_675_a_h_39,5.063009,-0.555468,5.063009,-0.555468,0.000000,0.000000
trip_load_680_c_h_21,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_680_c_h_22,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_680_c_h_20,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_680_c_h_25,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_680_c_h_26,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_680_c_h_23,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_680_c_h_24,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_645_b_h_31,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_680_b_h_34,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
trip_load_645_b_h_30,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_680_b_h_33,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
trip_load_645_b_h_33,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_680_b_h_36,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
trip_load_645_b_h_32,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_680_b_h_35,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
trip_load_633_c_h_19,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_645_b_h_35,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_680_b_h_30,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
trip_load_633_c_h_18,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_645_b_h_34,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_633_c_h_17,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_645_b_h_37,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_680_b_h_32,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
trip_load_633_c_h_16,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_645_b_h_36,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_680_b_h_31,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
trip_load_680_b_h_38,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
n6321,99.149904,-0.541678,98.972901,3.654602,99.296567,1.558725
trip_load_680_b_h_37,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
trip_load_680_b_h_39,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
trip_load_692_a_h_40,5.036497,-0.552081,5.036497,-0.552081,0.000000,0.000000
trip_load_633_c_h_26,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_645_b_h_28,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_633_c_h_25,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_645_b_h_27,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_633_c_h_24,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_633_c_h_23,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_645_b_h_29,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_633_c_h_22,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_633_c_h_21,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_633_c_h_20,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_645_b_h_20,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_680_b_h_23,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
trip_load_680_b_h_22,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
trip_load_645_b_h_22,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_680_b_h_25,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
trip_load_645_b_h_21,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_680_b_h_24,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
trip_load_645_b_h_24,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_645_b_h_23,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_645_b_h_26,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_680_b_h_21,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
trip_load_645_b_h_25,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_680_b_h_20,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
trip_load_680_b_h_27,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
trip_load_680_b_h_26,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
trip_load_680_b_h_29,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
trip_load_680_b_h_28,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
trip_load_692_a_h_36,5.036497,-0.552081,5.036497,-0.552081,0.000000,0.000000
trip_load_692_a_h_35,5.036497,-0.552081,5.036497,-0.552081,0.000000,0.000000
trip_load_692_a_h_34,5.036497,-0.552081,5.036497,-0.552081,0.000000,0.000000
trip_load_692_a_h_33,5.036497,-0.552081,5.036497,-0.552081,0.000000,0.000000
trip_load_692_a_h_32,5.036497,-0.552081,5.036497,-0.552081,0.000000,0.000000
trip_load_692_a_h_31,5.036497,-0.552081,5.036497,-0.552081,0.000000,0.000000
trip_load_692_a_h_30,5.036497,-0.552081,5.036497,-0.552081,0.000000,0.000000
trip_load_633_c_h_15,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_645_b_h_17,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_633_c_h_14,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_645_b_h_16,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_633_c_h_13,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_645_b_h_19,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_633_c_h_12,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_645_b_h_18,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_633_c_h_11,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_633_c_h_10,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_692_a_h_39,5.036497,-0.552081,5.036497,-0.552081,0.000000,0.000000
trip_load_692_a_h_38,5.036497,-0.552081,5.036497,-0.552081,0.000000,0.000000
trip_load_692_a_h_37,5.036497,-0.552081,5.036497,-0.552081,0.000000,0.000000
trip_load_680_b_h_12,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
xfmr_meter_680_a_4,100.732844,-0.552052,0.000000,0.000000,0.000000,0.000000
trip_load_680_b_h_11,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
xfmr_meter_680_a_3,100.732844,-0.552052,0.000000,0.000000,0.000000,0.000000
trip_load_680_b_h_14,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
xfmr_meter_680_a_2,100.732844,-0.552052,0.000000,0.000000,0.000000,0.000000
trip_load_680_b_h_13,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
xfmr_meter_680_a_1,100.732844,-0.552052,0.000000,0.000000,0.000000,0.000000
trip_load_680_b_h_10,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
xfmr_meter_680_a_5,100.732844,-0.552052,0.000000,0.000000,0.000000,0.000000
xfmr_meter_633_b_5,0.000000,0.000000,98.484519,3.656672,0.000000,0.000000
trip_load_680_b_h_19,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
xfmr_meter_633_b_4,0.000000,0.000000,98.484519,3.656672,0.000000,0.000000
trip_load_680_b_h_16,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
xfmr_meter_633_b_1,0.000000,0.000000,98.484519,3.656672,0.000000,0.000000
trip_load_680_b_h_15,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
trip_load_680_b_h_18,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
xfmr_meter_633_b_3,0.000000,0.000000,98.484519,3.656672,0.000000,0.000000
trip_load_680_b_h_17,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
xfmr_meter_633_b_2,0.000000,0.000000,98.484519,3.656672,0.000000,0.000000
meter_692_a,100.729932,-0.552081,0.000000,0.000000,0.000000,0.000000
meter_692_c,0.000000,0.000000,0.000000,0.000000,100.956283,1.551791
meter_692_b,0.000000,0.000000,100.437001,3.648486,0.000000,0.000000
trip_node_680_b_3,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
trip_node_680_b_4,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
trip_node_680_b_1,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
trip_node_680_b_2,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
trip_node_680_b_5,5.021995,3.648515,5.021995,3.648515,0.000000,0.000000
trip_load_645_b_h_40,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_645_b_h_39,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_645_b_h_38,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_632_a_h_40,4.931222,-0.538145,4.931222,-0.538145,0.000000,0.000000
trip_load_632_a_h_39,4.931222,-0.538145,4.931222,-0.538145,0.000000,0.000000
trip_node_645_b_5,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_node_645_b_4,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_632_a_h_35,4.931222,-0.538145,4.931222,-0.538145,0.000000,0.000000
trip_node_645_b_1,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_632_a_h_36,4.931222,-0.538145,4.931222,-0.538145,0.000000,0.000000
trip_load_632_a_h_37,4.931222,-0.538145,4.931222,-0.538145,0.000000,0.000000
trip_node_645_b_3,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_632_a_h_38,4.931222,-0.538145,4.931222,-0.538145,0.000000,0.000000
trip_node_645_b_2,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
xfmr_meter_675_b_1,0.000000,0.000000,100.927030,3.646496,0.000000,0.000000
xfmr_meter_632_b_5,0.000000,0.000000,98.484519,3.656672,0.000000,0.000000
xfmr_meter_632_b_4,0.000000,0.000000,98.484519,3.656672,0.000000,0.000000
xfmr_meter_675_b_3,0.000000,0.000000,100.927030,3.646496,0.000000,0.000000
xfmr_meter_632_b_3,0.000000,0.000000,98.484519,3.656672,0.000000,0.000000
xfmr_meter_675_b_2,0.000000,0.000000,100.927030,3.646496,0.000000,0.000000
xfmr_meter_632_b_2,0.000000,0.000000,98.484519,3.656672,0.000000,0.000000
xfmr_meter_675_b_5,0.000000,0.000000,100.927030,3.646496,0.000000,0.000000
xfmr_meter_632_b_1,0.000000,0.000000,98.484519,3.656672,0.000000,0.000000
xfmr_meter_675_b_4,0.000000,0.000000,100.927030,3.646496,0.000000,0.000000
xfmr_meter_680_c_2,0.000000,0.000000,0.000000,0.000000,100.959199,1.551820
xfmr_meter_680_c_1,0.000000,0.000000,0.000000,0.000000,100.959199,1.551820
xfmr_meter_680_c_5,0.000000,0.000000,0.000000,0.000000,100.959199,1.551820
xfmr_meter_680_c_4,0.000000,0.000000,0.000000,0.000000,100.959199,1.551820
xfmr_meter_680_c_3,0.000000,0.000000,0.000000,0.000000,100.959199,1.551820
trip_load_675_c_h_20,5.075589,1.549539,5.075589,1.549539,0.000000,0.000000
trip_load_675_c_h_24,5.075589,1.549539,5.075589,1.549539,0.000000,0.000000
trip_load_675_c_h_23,5.075589,1.549539,5.075589,1.549539,0.000000,0.000000
trip_load_675_c_h_22,5.075589,1.549539,5.075589,1.549539,0.000000,0.000000
trip_load_675_c_h_21,5.075589,1.549539,5.075589,1.549539,0.000000,0.000000
trip_load_633_b_h_10,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_671_c_h_20,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_633_b_h_13,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_633_b_h_14,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_633_b_h_11,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_645_c_h_39,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_633_b_h_12,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_671_c_h_16,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_671_c_h_17,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_671_c_h_14,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_671_c_h_15,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_680_a_h_20,5.036642,-0.552052,5.036642,-0.552052,0.000000,0.000000
trip_load_671_c_h_12,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_680_a_h_21,5.036642,-0.552052,5.036642,-0.552052,0.000000,0.000000
trip_load_671_c_h_13,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_680_a_h_22,5.036642,-0.552052,5.036642,-0.552052,0.000000,0.000000
trip_load_671_c_h_10,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_680_a_h_23,5.036642,-0.552052,5.036642,-0.552052,0.000000,0.000000
trip_load_671_c_h_11,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_680_a_h_24,5.036642,-0.552052,5.036642,-0.552052,0.000000,0.000000
trip_load_645_c_h_40,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_675_c_h_17,5.075589,1.549539,5.075589,1.549539,0.000000,0.000000
trip_load_680_a_h_25,5.036642,-0.552052,5.036642,-0.552052,0.000000,0.000000
trip_load_675_c_h_16,5.075589,1.549539,5.075589,1.549539,0.000000,0.000000
trip_load_680_a_h_26,5.036642,-0.552052,5.036642,-0.552052,0.000000,0.000000
trip_load_675_c_h_15,5.075589,1.549539,5.075589,1.549539,0.000000,0.000000
trip_load_680_a_h_27,5.036642,-0.552052,5.036642,-0.552052,0.000000,0.000000
trip_load_675_c_h_14,5.075589,1.549539,5.075589,1.549539,0.000000,0.000000
trip_load_680_a_h_28,5.036642,-0.552052,5.036642,-0.552052,0.000000,0.000000
trip_load_680_a_h_29,5.036642,-0.552052,5.036642,-0.552052,0.000000,0.000000
trip_load_671_c_h_18,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_675_c_h_19,5.075589,1.549539,5.075589,1.549539,0.000000,0.000000
trip_load_671_c_h_19,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_675_c_h_18,5.075589,1.549539,5.075589,1.549539,0.000000,0.000000
trip_load_632_a_h_10,4.931222,-0.538145,4.931222,-0.538145,0.000000,0.000000
trip_load_632_a_h_11,4.931222,-0.538145,4.931222,-0.538145,0.000000,0.000000
trip_load_632_a_h_12,4.931222,-0.538145,4.931222,-0.538145,0.000000,0.000000
trip_load_675_c_h_13,5.075589,1.549539,5.075589,1.549539,0.000000,0.000000
trip_load_675_c_h_12,5.075589,1.549539,5.075589,1.549539,0.000000,0.000000
trip_load_675_c_h_11,5.075589,1.549539,5.075589,1.549539,0.000000,0.000000
trip_load_675_c_h_10,5.075589,1.549539,5.075589,1.549539,0.000000,0.000000
trip_load_645_c_h_28,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_645_c_h_29,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_645_c_h_37,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_645_c_h_38,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_645_c_h_35,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_645_c_h_36,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_645_c_h_33,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_680_a_h_10,5.036642,-0.552052,5.036642,-0.552052,0.000000,0.000000
trip_load_645_c_h_34,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_680_a_h_11,5.036642,-0.552052,5.036642,-0.552052,0.000000,0.000000
trip_load_645_c_h_31,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_680_a_h_12,5.036642,-0.552052,5.036642,-0.552052,0.000000,0.000000
trip_load_645_c_h_32,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_680_a_h_13,5.036642,-0.552052,5.036642,-0.552052,0.000000,0.000000
trip_load_680_a_h_14,5.036642,-0.552052,5.036642,-0.552052,0.000000,0.000000
trip_load_645_c_h_30,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_680_a_h_15,5.036642,-0.552052,5.036642,-0.552052,0.000000,0.000000
trip_load_680_a_h_16,5.036642,-0.552052,5.036642,-0.552052,0.000000,0.000000
trip_load_680_a_h_17,5.036642,-0.552052,5.036642,-0.552052,0.000000,0.000000
trip_load_680_a_h_18,5.036642,-0.552052,5.036642,-0.552052,0.000000,0.000000
trip_load_680_a_h_19,5.036642,-0.552052,5.036642,-0.552052,0.000000,0.000000
trip_load_632_a_h_20,4.931222,-0.538145,4.931222,-0.538145,0.000000,0.000000
sourcebus,2401.780000,0.000000,2401.780000,4.188790,2401.780000,2.094395
trip_load_632_a_h_21,4.931222,-0.538145,4.931222,-0.538145,0.000000,0.000000
trip_load_632_a_h_22,4.931222,-0.538145,4.931222,-0.538145,0.000000,0.000000
trip_load_675_c_h_40,5.075589,1.549539,5.075589,1.549539,0.000000,0.000000
trip_load_632_a_h_23,4.931222,-0.538145,4.931222,-0.538145,0.000000,0.000000
trip_load_692_b_h_38,5.021850,3.648486,5.021850,3.648486,0.000000,0.000000
trip_load_692_b_h_39,5.021850,3.648486,5.021850,3.648486,0.000000,0.000000
trip_load_633_b_h_31,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_692_b_h_34,5.021850,3.648486,5.021850,3.648486,0.000000,0.000000
trip_load_633_b_h_32,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_692_b_h_35,5.021850,3.648486,5.021850,3.648486,0.000000,0.000000
trip_load_692_b_h_36,5.021850,3.648486,5.021850,3.648486,0.000000,0.000000
trip_load_633_b_h_30,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_671_c_h_40,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_692_b_h_37,5.021850,3.648486,5.021850,3.648486,0.000000,0.000000
trip_load_633_b_h_35,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_645_c_h_19,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_692_b_h_30,5.021850,3.648486,5.021850,3.648486,0.000000,0.000000
trip_load_633_b_h_36,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_692_b_h_31,5.021850,3.648486,5.021850,3.648486,0.000000,0.000000
trip_load_633_b_h_33,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_645_c_h_17,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_692_b_h_32,5.021850,3.648486,5.021850,3.648486,0.000000,0.000000
trip_load_633_b_h_34,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_645_c_h_18,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_692_b_h_33,5.021850,3.648486,5.021850,3.648486,0.000000,0.000000
trip_load_633_b_h_28,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_645_c_h_26,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_671_c_h_38,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_633_b_h_29,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_645_c_h_27,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_671_c_h_39,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_680_a_h_40,5.036642,-0.552052,5.036642,-0.552052,0.000000,0.000000
trip_load_633_b_h_26,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_645_c_h_24,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_671_c_h_36,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_633_b_h_27,4.924226,3.656672,4.924226,3.656672,0.000000,0.000000
trip_load_645_c_h_25,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_671_c_h_37,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_692_b_h_40,5.021850,3.648486,5.021850,3.648486,0.000000,0.000000
trip_load_645_c_h_22,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_671_c_h_34,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_645_c_h_23,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_671_c_h_35,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_633_c_h_2,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_645_c_h_20,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_671_c_h_32,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_633_c_h_1,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_645_c_h_21,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_671_c_h_33,5.047960,1.551820,5.047960,1.551820,0.000000,0.000000
trip_load_632_a_h_17,4.931222,-0.538145,4.931222,-0.538145,0.000000,0.000000
trip_load_633_c_h_4,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_675_c_h_39,5.075589,1.549539,5.075589,1.549539,0.000000,0.000000
trip_load_632_a_h_18,4.931222,-0.538145,4.931222,-0.538145,0.000000,0.000000
trip_load_633_c_h_3,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
trip_load_675_c_h_38,5.075589,1.549539,5.075589,1.549539,0.000000,0.000000
trip_load_632_a_h_19,4.931222,-0.538145,4.931222,-0.538145,0.000000,0.000000
trip_load_633_c_h_6,4.937160,1.561079,4.937160,1.561079,0.000000,0.000000
